Entertain_tags,number,overlap_num,overlap_word
꾹tv5만원,3,0,[]
웨이브,3,7,"['꾹로켓북웨이브', '꾹tv웨이브', '꾹웨이브', '로켓북웨이브', '꾹tv로켓북웨이브', '엠웨이브', '엠웨이브밋앤그릿']"
꾹tv공책,3,0,[]
꾹노트,3,0,[]
꾹tv로켓북,3,1,['꾹tv로켓북웨이브']
5만원,3,2,"['꾹5만원', '꾹tv5만원']"
꾹화재,3,0,[]
로켓북,3,5,"['꾹로켓북웨이브', '꾹tv로켓북', '로켓북웨이브', '꾹tv로켓북웨이브', '꾹로켓북']"
꾹불남,3,0,[]
로켓북웨이브,3,2,"['꾹로켓북웨이브', '꾹tv로켓북웨이브']"
꾹tv노트,3,0,[]
한국아줌마,3,0,[]
꾹불,3,1,['꾹불남']
꾹tv로켓북웨이브,3,0,[]
mj,3,7,"['namjoon', 'kimjonghyun', 'mj長?', 'kimjongyunmeninggal', 'mj菅田', 'thisismj', '頑童mj116']"
꾹문구,3,0,[]
thuthuy,3,0,[]
gi?ng?igi?ngait?p7full,3,0,[]
giongaigiongaitap7full,3,0,[]
thuth?ygi?ng?igi?ngai,3,0,[]
thuth?y,3,1,['thuth?ygi?ng?igi?ngai']
gi?ng?igi?ngait?p7,3,1,['gi?ng?igi?ngait?p7full']
giongaigiongaitap7,3,1,['giongaigiongaitap7full']
?nghoangphuc,3,1,['?nghoangphucgi?ng?igi?ngai']
unghoangphuc,3,0,[]
?nghoangphucgi?ng?igi?ngai,3,0,[]
다니엘,3,21,"['강다니엘', '워너원강다니엘', '프로듀스강다니엘', '강다니엘풀컷', '프로듀스101강다니엘', '강다니엘입덕', '강다니엘컷', '강다니엘모음', '강다니엘뷰티풀', '171125마스터키강다니엘', '워너원고강다니엘편집', '강다니엘입덕영상', '강다니엘예능', '워너원고강다니엘컷', '강다니엘마스터키', '강다니엘리액션', '강다니엘고양이', '워너원고재로베이스3회강다니엘cut', '워너원고강다니엘cut', '강다니엘어깨', '갓다니엘']"
하이라이트,3,2,"['유소나하이라이트', '토크하이라이트']"
응답하라1988,3,0,[]
mamamoo,3,2,"['171231mamamooreactiontwiceheartshakermbcgayodaejun', 'mamamooreactiontwice']"
일본예능,3,0,[]
advertisement,3,0,[]
horror,3,1,['indihorrorgames']
꾹tv불남,3,0,[]
꾹로켓북,3,1,['꾹로켓북웨이브']
꾹공책,3,0,[]
공책,3,2,"['꾹tv공책', '꾹공책']"
노트,3,5,"['덕질노트만들기', '덕질노트', '꾹노트', '꾹tv노트', '#노트8']"
꾹tv불,3,1,['꾹tv불남']
팽이배틀,3,0,[]
랜덤뽑기,3,0,[]
쿼드케찰콰틀,3,0,[]
양현석,3,1,['공민지양현석']
leeseunggi,3,0,[]
통째로먹방,3,0,[]
통째먹방,3,0,[]
2kg스테이크,3,0,[]
돈스파이크먹방,3,0,[]
거대,3,5,"['거대멧돼지', '거대액괴', '초거대액괴', '초거대슬라임', '초거대']"
초거대,3,2,"['초거대액괴', '초거대슬라임']"
뜯어먹는스테이크,3,0,[]
kpopmusic,3,0,[]
smilewa,3,0,[]
-wa-,3,0,[]
smile,3,2,"['smilewa', 'angelsmile11']"
챌린저,3,0,[]
브실골,3,0,[]
복남이,3,0,[]
게임잘하는여자,3,0,[]
온라인게임,3,0,[]
미션,3,0,[]
과제,3,0,[]
제작,3,2,"['알고보면초라한영화속제작과정top7', '영상제작']"
와우엔터,3,1,['와우엔터테인먼트']
쏘쭝커플,3,0,[]
남녀행동보고서,3,0,[]
믹스나인,3,0,[]
김치찌개,3,0,[]
쭝아,3,1,['쏘야쭝아']
깨,3,6,"['도깨비', '잠깨기', '잠깨기용품', '치킨깨끗하게', '내기도깨비', '강다니엘어깨']"
동전쌓기,3,2,"['꾹tv동전쌓기', '꾹동전쌓기']"
꾹tv동전,3,1,['꾹tv동전쌓기']
꾹tv영국,3,0,[]
꾹tv동전쌓기,3,0,[]
꾹tv페니,3,0,[]
꾹tv묘기,3,0,[]
꾹페니,3,0,[]
꾹동전,3,1,['꾹동전쌓기']
jimmykimmel,3,0,[]
concert,3,0,[]
엘렌쇼,3,0,[]
mariolopez,3,0,[]
국회,3,1,['국회의사당']
공민지저격,3,0,[]
공민지yg탈퇴,3,0,[]
공민지양현석,3,0,[]
공민지yg,3,1,['공민지yg탈퇴']
공민지탈퇴,3,0,[]
이홍렬사망x,3,0,[]
이홍렬,3,1,['이홍렬사망x']
한국요리,3,0,[]
파,3,69,"['파파독', '푸파', '푸드파이터', '테마파크', '닥파', '닥터파이어', '푸드파이트', '파이터', '던파', '피파', '양파', '파닭', '주사파', '드레인파브닐', '스파게티', '종북좌파', '파파독클럽', '알파인스키', '보이즈빌리지큐드파이터', '큐드파이터먹방', '큐드파이터', '닥파송', '닥터파', '파파이스', '돈스파이크', '파일럿', 'bj파이', '파이', '염파이', '네코미미뇌파', '리듬파워', '파인애플', '꾹파인애플', '꾹tv파인애플', '랍스터파티', '연말파티', '스테이크파티', '크리스마스파티', '귀파기', '파우치소개', '미아파우치', '파우치추천', '파우치공개', '파우치털기', '파우치', '돈스파이크먹방', '#피파온라인3', '파파라치', '몬스타엑스파이터', '에프터파티', '스파르타', '닥파파', '파는곳', '초코파이먹는isco', '스파이더맨', '주렁주렁테마파크', '돈까스파전', '바베큐파티', '파키케', 'mbc파업', '파티', '파우더브러쉬', '#mbc파업', '파트너', '섹파', '무당금파', '스파게티누룽지', '파리', '인스파이어드']"
국물,3,1,['국물닭발']
믹스엑스믹스,3,0,[]
조중우,3,0,[]
드라이거슬래시,3,0,[]
멍뭉이,3,0,[]
윙깅,3,0,[]
?雪?限挑?,3,0,[]
?渤?限挑?,3,0,[]
王迅?限挑?,3,0,[]
??第三季,3,0,[]
20171117?限挑?,3,0,[]
gofighting3,3,0,[]
?挑第三季,3,0,[]
?限挑?ep12,3,0,[]
?????雷,3,0,[]
?磊?限挑?,3,0,[]
?限挑?20171117,3,0,[]
第12期?限挑?,3,0,[]
?限挑?第12期,3,1,['?限挑?第12期完整版']
?限挑?第3季,3,1,['?限挑?第3季第12期']
gofighting,3,3,"['gofighting!', 'gofighting3', 'gofightings3']"
gofightings3,3,0,[]
?挑第12期,3,0,[]
?限挑?第3季第12期,3,0,[]
?挑ep.12,3,0,[]
?限挑?第12期完整版,3,0,[]
??20171117,3,0,[]
?挑20171117,3,0,[]
꾸꾸까까,3,0,[]
팝핀,3,0,[]
와우,3,2,"['와우엔터', '와우엔터테인먼트']"
걸리버,3,0,[]
의상,3,1,['코스튬의상']
남여행동보고서,3,0,[]
커플룩,3,0,[]
수느넌니,3,0,[]
쏘야,3,1,['쏘야쭝아']
커플실험,3,0,[]
소중커플,3,0,[]
데이트룩,3,0,[]
옷,3,6,"['옷가게', '남자친구앞에서옷', '유소나옷', '옷벗기', '문옷걸이', '옷걸이']"
쏘야쭝아,3,0,[]
와우엔터테인먼트,3,0,[]
남행보,3,0,[]
신소현,3,0,[]
쏘쭝,3,1,['쏘쭝커플']
mixxmix,3,0,[]
순이언니,3,0,[]
에너제틱,3,1,['2017마마워너원에너제틱']
내마음속의저장,3,0,[]
애깅,3,0,[]
워너원엄마,3,0,[]
황갈량,3,0,[]
소두,3,0,[]
고음장인,3,0,[]
한국할머니,3,0,[]
새우튀김,3,1,['인형뽑기기계새우튀김']
꾹묘기,3,0,[]
신아영,3,2,"['장동민신아영', '신아영노출']"
꾹어플,3,0,[]
꾹tv패러디,3,0,[]
꾹tvsnow,3,0,[]
꾹tv급식체,3,0,[]
꾹앱,3,0,[]
snow,3,4,"['snowboard', '꾹tvsnow', '꾹snow', 'snowboarding']"
꾹tv앱,3,0,[]
앱,3,5,"['꾹앱', '꾹tv앱', '스노우앱', '꾹tv스노우앱', '꾹스노우앱']"
꾹tv인터뷰,3,0,[]
김준형병신,3,0,[]
소사이어티,3,1,['소사이어티게임']
퍼펙트센스,3,0,[]
순대,3,0,[]
장동민신아영,3,0,[]
신아영노출,3,0,[]
꾹tv카메라,3,0,[]
꾹충격,3,0,[]
thachth?cdanhhait?p1,3,0,[]
thachthucdanhhaitap1,3,0,[]
어플,3,2,"['꾹어플', '꾹tv어플']"
꾹스노우,3,1,['꾹스노우앱']
꾹인터뷰,3,0,[]
꾹tv앵커,3,0,[]
꾹tv재난,3,0,[]
꾹앵커,3,0,[]
꾹재난,3,0,[]
충격,3,4,"['충격사건', '충격고백', '꾹충격', '꾹tv충격']"
꾹tv충격,3,0,[]
btsmicdroplyric,3,0,[]
micdropreaction,3,3,"['btssteveaokimicdropreaction', 'bestmicdropreaction', 'btsmicdropreaction']"
btsmicdropremixremix,3,0,[]
장동민케미,3,0,[]
btsmicdropdesiigner,3,0,[]
btssteveaoki,3,2,"['btssteveaokiremix', 'btssteveaokimicdropreaction']"
firstreactiontokpop,3,0,[]
btssteveaokiremix,3,0,[]
btsmicdrop,3,10,"['btsmicdroplyric', 'btsmicdropremixremix', 'btsmicdropdesiigner', 'btsmicdropdesigner', 'dadanddaughtersreactionstobtsmicdropftsteveaoki', 'dadanddaughtersreactionstobtsmicdrop', 'btsmicdropjapanese', 'btsmicdropremixsteveaoki', 'btsmicdropreaction', 'reactionvideoonbtsmicdrop']"
btsmicdropdesigner,3,0,[]
rapmoster,3,0,[]
bestmicdropremix,3,0,[]
micdropremixreaction,3,0,[]
btssteveaokimicdropreaction,3,0,[]
꾹tv상황극,3,0,[]
꾹tv어플,3,0,[]
꾹tv외계인,3,0,[]
꾹외계인,3,0,[]
꾹tv수능,3,0,[]
꾹패러디,3,0,[]
꾹뉴스,3,0,[]
꾹tv뉴스,3,0,[]
꾹사건,3,0,[]
꾹snow,3,0,[]
앵커,3,7,"['#손석희앵커', '꾹tv앵커', '꾹앵커', '#jtbc손석희앵커', '손석희앵커', '#손석희앵커의민낯', '#손석희앵커규탄집회']"
스노우앱,3,2,"['꾹tv스노우앱', '꾹스노우앱']"
라이브엔,3,0,[]
williamsingereaction,3,0,[]
dadanddaughtersreactionstobtsmicdropftsteveaoki,3,0,[]
mic,3,33,"['micdrop', 'comicbooks', 'comics', 'comic', 'micdropremix', 'micswagger3', '171225micdropbts', '171225jungkookmicdrop', '171225micdrop정국', 'micdropjungkook', '171225micdrop', 'btsmicdroplyric', 'micdropreaction', 'btsmicdropremixremix', 'btsmicdropdesiigner', 'btsmicdrop', 'btsmicdropdesigner', 'bestmicdropremix', 'micdropremixreaction', 'btssteveaokimicdropreaction', 'dadanddaughtersreactionstobtsmicdropftsteveaoki', 'dadanddaughtersreactionstobtsmicdrop', ""dadanddaughtersreactionstobts(방탄소년단)'micdrop(steveaokiremix)'officialmv"", ""bts|micdrop|steveaokiremix'officialmv|blackguyreaction!!!"", 'btsmicdropjapanese', 'bestmicdropreaction', 'btsmicdropremixsteveaoki', 'btsmicdropreaction', 'steveaokiremixmicdrop', 'reactionvideoonbtsmicdrop', 'micdroplyrics', 'comicscene', 'micswagger']"
steve,3,10,"['steveaoki', 'stevenspielberg', 'btssteveaoki', 'btssteveaokiremix', 'btssteveaokimicdropreaction', 'dadanddaughtersreactionstobtsmicdropftsteveaoki', ""dadanddaughtersreactionstobts(방탄소년단)'micdrop(steveaokiremix)'officialmv"", ""bts|micdrop|steveaokiremix'officialmv|blackguyreaction!!!"", 'btsmicdropremixsteveaoki', 'steveaokiremixmicdrop']"
daughterreacts,3,0,[]
daughtersanddadreactionchannel,3,0,[]
dadanddaughtersreactionstobts,3,3,"['dadanddaughtersreactionstobtsmicdropftsteveaoki', 'dadanddaughtersreactionstobtsmicdrop', ""dadanddaughtersreactionstobts(방탄소년단)'micdrop(steveaokiremix)'officialmv""]"
mattymatt,3,0,[]
daughtersreactions,3,4,"['dadanddaughtersreactionstobtsmicdropftsteveaoki', 'dadanddaughtersreactionstobts', 'dadanddaughtersreactionstobtsmicdrop', ""dadanddaughtersreactionstobts(방탄소년단)'micdrop(steveaokiremix)'officialmv""]"
drop,3,29,"['micdrop', 'micdropremix', '171225micdropbts', '171225jungkookmicdrop', '171225micdrop정국', 'micdropjungkook', '171225micdrop', 'btsmicdroplyric', 'micdropreaction', 'btsmicdropremixremix', 'btsmicdropdesiigner', 'btsmicdrop', 'btsmicdropdesigner', 'bestmicdropremix', 'micdropremixreaction', 'btssteveaokimicdropreaction', 'dadanddaughtersreactionstobtsmicdropftsteveaoki', 'dadanddaughtersreactionstobtsmicdrop', ""dadanddaughtersreactionstobts(방탄소년단)'micdrop(steveaokiremix)'officialmv"", ""bts|micdrop|steveaokiremix'officialmv|blackguyreaction!!!"", 'btsmicdropjapanese', 'bestmicdropreaction', 'btsmicdropremixsteveaoki', 'btsmicdropreaction', 'steveaokiremixmicdrop', 'reactionvideoonbtsmicdrop', 'micdroplyrics', 'dropthebeat', 'dropthebeet']"
dadanddaughtersreactionstobtsmicdrop,3,1,['dadanddaughtersreactionstobtsmicdropftsteveaoki']
dadanddaughtersreactionstobts(방탄소년단)'micdrop(steveaokiremix)'officialmv,3,0,[]
produce101,3,4,"['produce101kangdaniel', '프로듀스101produce101', 'produce101season2', 'produce101fan']"
프로듀스101,3,3,"['프로듀스101시즌2', '프로듀스101produce101', '프로듀스101강다니엘']"
임프레드,3,0,[]
리플에스,3,0,[]
워너원go,3,0,[]
취준생,3,0,[]
진아마태,3,0,[]
취업,3,2,"['취업준비생', '취업준비']"
맨즈팩토리,3,0,[]
석준,3,2,"['여름석준', '석준이가해']"
imp,3,8,"['impressions', 'shrimpsnack', 'friedshrimpchip', 'shrimpchip', 'shrimp', 'impred', 'impactmagic', 'simplemagic']"
썰전e246,3,0,[]
라이브en,3,0,[]
꾹상황극,3,0,[]
liveen,3,0,[]
꾹tv스노우앱,3,0,[]
꾹카메라,3,0,[]
꾹스노우앱,3,0,[]
재난,3,2,"['꾹tv재난', '꾹재난']"
스노우,3,6,"['스노우보드', '꾹스노우', '스노우앱', '꾹tv스노우앱', '꾹스노우앱', '꾹tv스노우']"
꾹수능,3,0,[]
꾹tv스노우,3,1,['꾹tv스노우앱']
꾹tv사건,3,0,[]
청룡영화제,3,6,"['171125청룡영화제', '청룡영화제축하공연', '청룡영화제축하무대', '청룡영화제진선규', '청룡영화제추모', '청룡영화제마마무']"
남우조연상,3,0,[]
진선규,3,2,"['청룡영화제진선규', '진선규수상소감']"
이홍기,3,1,['화유기이홍기']
breakdown,3,0,[]
fan,3,27,"['fancam', 'ellenfans', 'fangirls', 'fangcao', 'fangcaochannel', 'btsfanfic', 'fancon', 'jinfancam', '171225jungkookfocusfancam', '171225jungkookfancam', 'fansign', 'fanboy', 'btsfan', 'exofan', 'vixxfan', 'astrofan', 'produce101fan', 'seventeenfan', 'nctfan', 'bapfan', 'knkfan', 'infinitefan', 'got7fan', 'jungkookfanboymoments', 'jungkookfanboyingoveriu', 'bestofanmolkcsong', 'twicefancam']"
blackguyreacts,3,0,[]
vv,3,0,[]
thanksgiving,3,0,[]
brisxlife,3,0,[]
빅히트,3,0,[]
bts|micdrop|steveaokiremix'officialmv|blackguyreaction!!!,3,0,[]
좋아하는남자집,3,0,[]
눈치,3,0,[]
사각관계,3,0,[]
btsmicdropjapanese,3,0,[]
bestmicdropreaction,3,0,[]
firstreactiontobts,3,0,[]
wbc,3,0,[]
저녁식사,3,0,[]
프리미어리그,3,0,[]
나노리스트,3,0,[]
듣는,3,0,[]
#복면가왕,3,0,[]
불면증치료,3,1,['불면증치료수면유도']
#마인크래프트,3,0,[]
월드,3,1,['접속무비월드']
부활남,3,0,[]
백색소음,3,0,[]
해외축구,3,0,[]
탄액,3,0,[]
#카카오톡,3,0,[]
엽기,3,0,[]
미국대통령경호장면,3,0,[]
인기연예인,3,0,[]
유미의,3,0,[]
잠,3,11,"['잠뜰', '잠깨기', '잠깨기용품', '잠잘때', '잠부족', '잠자리', '잠자리복불복', '핵잠수함', '잠수함', '엄마가잠든후에', '엄잠후']"
러시아대통령경호,3,0,[]
대한민국대통령경호,3,0,[]
비소리,3,0,[]
애니,3,9,"['애니메이션', '뽀로로애니', '뽀로로장난감애니', '뽀로로애니메이션', '애니티콘', '애니모티콘', '애니모지', '애니멀', '라멘먹방애니']"
#네이버웹툰,3,0,[]
내,3,37,"['내딸의남자들2', '황금빛내인생', '내딸의남자들미자', '내한', '백내장', '내딸의남자들', '수박박살내기', '카톡내용', '내마음속의저장', '커플양궁내기', '밥값내기', '밥값은니가내!', '양궁내기', '내년', '#대한애국당내홍', '내딸의남자들지원', '문자내용', '황금빛내인생29', '내기도깨비', '실내수영장', '내딸남', '내딸남미자', '비수면내시경', '수면내시경', '내시경', '위내시경', '내안', '내사랑내곁에', '국내뉴스', '아내', '내남자의비밀', '현명한아내', '뛰어내린', '힘내요', '내곡동', '내곡동사저', '내연녀']"
경호,3,5,"['미국대통령경호장면', '러시아대통령경호', '대한민국대통령경호', '중국주석경호장면', '정경호']"
고시원,3,0,[]
불면증치료수면유도,3,0,[]
#유튜브,3,0,[]
#피파온라인3,3,0,[]
#드래곤,3,0,[]
파파라치,3,0,[]
#영화,3,0,[]
여탕보고서,3,0,[]
heronews,3,0,[]
hero,3,4,"['superhero', 'heronews', 'monstaxhero', '몬스타엑스hero']"
빌리지m,3,0,[]
중국주석경호장면,3,0,[]
보험사기,3,0,[]
세포들,3,0,[]
#페이스북,3,0,[]
배구,3,0,[]
대박영상,3,0,[]
영웅tv,3,0,[]
귀각시,3,0,[]
농구,3,0,[]
베이스볼,3,0,[]
#트위터,3,0,[]
#노트8,3,0,[]
id는,3,0,[]
메이저리그,3,0,[]
잠잘때,3,0,[]
잘오는,3,0,[]
btsmicdropremixsteveaoki,3,0,[]
집나가면개고생,3,0,[]
수면부족,3,0,[]
여행숙소,3,0,[]
잠부족,3,0,[]
텐트,3,0,[]
공항노숙자,3,0,[]
범pd,3,0,[]
외박,3,0,[]
공항노숙,3,1,['공항노숙자']
캠핑장,3,0,[]
범피디,3,0,[]
잠자리,3,1,['잠자리복불복']
호랑이형님,3,0,[]
찜질방,3,0,[]
주식,3,0,[]
#아이폰8,3,0,[]
신고,3,0,[]
ogn,3,0,[]
소사이어티게임,3,0,[]
야외취침,3,1,['야외취침레전드']
캠핑,3,1,['캠핑장']
btsmicdropreaction,3,0,[]
beatsandbrews,3,0,[]
sirtrevion,3,0,[]
잠자리복불복,3,0,[]
야외취침레전드,3,0,[]
y?nnhigi?ng?igi?ngai,3,0,[]
노숙체험,3,0,[]
tr?nhth?ngbinhgi?ng?igi?ngai,3,0,[]
gi?ng?igi?ngait?p8,3,1,['gi?ng?igi?ngait?p8full']
클래식,3,0,[]
대가리,3,0,[]
아프리카티비,3,0,[]
포켓몬고,3,0,[]
고시텔,3,0,[]
금수저,3,0,[]
강남미인,3,0,[]
웹소설,3,0,[]
빗소리,3,0,[]
포상금,3,0,[]
공복의,3,0,[]
#인스타그램,3,0,[]
#갤럭시8,3,0,[]
tr?nhth?ngbinh,3,1,['tr?nhth?ngbinhgi?ng?igi?ngai']
yennhi,3,1,['yennhigiongaigiongai']
trinhthangbinhgiongaigiongai,3,0,[]
trinhthangbinh,3,1,['trinhthangbinhgiongaigiongai']
y?nnhi,3,1,['y?nnhigi?ng?igi?ngai']
yennhigiongaigiongai,3,0,[]
giongaigiongaitap8full,3,0,[]
gi?ng?igi?ngait?p8full,3,0,[]
달인,3,2,"['꾹달인', '꾹tv달인']"
마태진아,3,0,[]
리조또,3,0,[]
송지아,3,0,[]
송종국바람,3,0,[]
24시간뉴스,3,0,[]
송종국아들,3,0,[]
주헌,3,0,[]
송종국축구,3,0,[]
송종국,3,9,"['송종국바람', '송종국아들', '송종국축구', '송종국여자', '송종국지아', '송종국아빠어디가', '송종국이혼', '송종국부인', '송종국딸']"
송지욱,3,0,[]
highlight,3,0,[]
이채널,3,1,['어린이채널']
토마토,3,5,"['빨간토마토', '빨간토마토철수', '빨간토마토상상극장', '빨간토마토천국', '빨간토마토무서운이야기']"
엔칠라다,3,0,[]
리소토,3,0,[]
송종국여자,3,0,[]
송종국지아,3,0,[]
ongseongwu,3,0,[]
에그인헬,3,0,[]
꽃보다청춘,3,0,[]
송종국아빠어디가,3,0,[]
#대한애국당당원,3,0,[]
#대한애국당자유한국당,3,0,[]
황교익,3,0,[]
infinite,3,2,"['infinitefan', 'infinitechallenge']"
위너,3,1,['꽃청춘위너']
신서유기외전강식당,3,0,[]
꽃청춘위너,3,0,[]
송종국이혼,3,0,[]
박잎선,3,0,[]
송종국부인,3,0,[]
복면가왕,3,2,"['#복면가왕', '복면가왕윤유선남편이성호판사']"
눈물,3,1,['인공눈물']
video,3,16,"['funnyvideo', 'musicvideo', 'pororovideo', 'funnyvideos', 'reactionvideo', 'koreanvideo', 'reacttovideo', 'videoberita', 'lyricvideo', 'reactionvideoonbtsmicdrop', 'axwellingrossolyricvideo', 'axwellingrossodreamerlyricvideo', 'yetiyetipanifullvideosong', 'dingovideo', 'punjabivideos', 'twicemusicvideo']"
간호사,3,0,[]
한림대,3,0,[]
sauanhhaoquang,3,19,"['sauanhhaoquang2017', 'sauanhhaoquang7', 'sauanhhaoquanghtv', 'sauanhhaoquangfull', 'sauanhhaoquangtap7', 'sauanhhaoquangcatphuong', '#sauanhhaoquang', 'sauanhhaoquangt?p7', 'sauanhhaoquangcatphuongfull', 'sauanhhaoquanglegiang', 'sauanhhaoquangtap10', 'sauanhhaoquangtap12', 'sauanhhaoquang12full', 'sauanhhaoquang12', 'sauanhhaoquangh?ngt?', 'sauanhhaoquangt?p12', 'sauanhhaoquangt?p12full', 'sauanhhaoquanghongto', 'sauanhhaoquangtap12full']"
장기자랑,3,0,[]
설레는영상,3,0,[]
김원희,3,0,[]
커플영상,3,0,[]
s.scouple,3,0,[]
커플데이트코스,3,0,[]
커플데이트장소,3,0,[]
