Music_tags,number,overlap_num,overlap_word
여자,1,5,"['여자친구', '도시여자', '여자친구티저', '여자친구밤', '여자들이싫어하는노래']"
혜야,1,0,[]
luckyone,1,0,[]
짬뽕,1,0,[]
lovefm,1,0,[]
myway,1,1,['calvinharrismyway']
마이웨이,1,0,[]
일소라,1,0,[]
歌い手,1,0,[]
미친고음,1,0,[]
버스킹,1,0,[]
커버,1,12,"['커버댄스', '라온도쿄구울커버', '세븐틴커버', '보아no.1커버', '피카부댄스커버', '내일의밤하늘초계반커버', '워너원커버댄스', '안무커버댄스', '나하은세븐틴박수댄스커버', '세븐틴박수댄스커버', '나하은댄스커버', '댄스커버']"
일반인들의소름돋는라이브,1,0,[]
일반인,1,2,"['일반인들의소름돋는라이브', '일반인이부른노래레전드']"
일반인이부른노래레전드,1,0,[]
짜장,1,0,[]
latestpunjabisong2017,1,3,"['latestpunjabisong2017jannat', 'rotiyanlatestpunjabisong2017', 'latestpunjabisong2017rotiyan']"
humblemusic,1,0,[]
gippynewsong,1,0,[]
shad,1,7,"['ievenlikeyourshadow', 'shady', 'naishadda', 'naishaddagippygrewal', 'maishaddafullsong', 'naishaddateaser', 'naishaddafullvideo']"
gippy,1,3,"['gippynewsong', 'gippygrewal', 'naishaddagippygrewal']"
nai,1,4,"['naishadda', 'naishaddagippygrewal', 'naishaddateaser', 'naishaddafullvideo']"
gippygrewal,1,1,['naishaddagippygrewal']
jayk,1,0,[]
남돌,1,0,[]
jooheon,1,0,[]
주헌,1,0,[]
배연서(websterb),1,0,[]
witness,1,0,[]
loveline,1,0,[]
평행선,1,0,[]
heyheyhey,1,0,[]
godic,1,0,[]
kdrama,1,0,[]
can'tbreakme,1,0,[]
katyperry,1,0,[]
apink,1,0,[]
monstaxnewsong,1,0,[]
김윤호(yenjamin),1,0,[]
pullik,1,0,[]
별이,1,3,"['별이빛나는밤', '마마무별이빛나는밤', '별이맘']"
윤진영(clloud),1,0,[]
방재민(a.mond),1,0,[]
drama,1,6,"['koreandrama', 'dramarama', 'dramaramachoreography', 'dramaramadance', 'kdrama', 'k-drama']"
하니품바,1,0,[]
k-drama,1,0,[]
원호,1,0,[]
몬베베,1,0,[]
monbebe,1,0,[]
minhyuk,1,0,[]
기현,1,1,['박서진.정기현토박이']
몬스타엑스컴백,1,0,[]
하라메,1,1,['몬스타엑스하라메']
몬스타엑스프리뷰,1,0,[]
셔누,1,0,[]
jealousy,1,0,[]
질러시,1,0,[]
shownu,1,0,[]
형원,1,0,[]
wonho,1,0,[]
민혁,1,0,[]
hyungwon,1,0,[]
몬엑컴백,1,0,[]
아이엠,1,0,[]
kihyun,1,0,[]
몬스타엑스하라메,1,0,[]
i.m,1,0,[]
젤러시,1,0,[]
dailybusking,1,0,[]
naishadda,1,3,"['naishaddagippygrewal', 'naishaddateaser', 'naishaddafullvideo']"
naishaddagippygrewal,1,0,[]
newsong2017,1,0,[]
방탄레이니즘,1,0,[]
정국춤,1,0,[]
christmas2017,1,0,[]
tseriessongs,1,0,[]
lahorebygururandhawa,1,0,[]
hardysandhusongs,1,0,[]
gururandhawasongs,1,0,[]
lahorevideosong,1,0,[]
lahoregururandhawasong,1,0,[]
kook,1,23,"['jungkook', 'jeonjungkook', 'btsjungkook', 'jungkookiu', 'jungkookfanboymelonmusicawards', 'jiminjungkook', 'jungkookcute', 'sleepyjungkook', 'jungkookfunnyandcute', 'jungkookcutemoments', 'jungkookfunny', 'jungkookcute2017', 'jungkooksleepy', 'jungkookcutebts', 'btsjungkook2017', 'jungkookcutemomentsengsub', 'jungkookmaknae', 'btsjungkookwassoshywheniubowedtohim@melonmusicawards2017', 'btsjungkookiu', 'jungkookiuff', 'jungkookfanboy', 'jungkookiufanboy', 'kookie']"
lahoregururandhawa,1,1,['lahoregururandhawasong']
gururandhawalahorefullsong,1,0,[]
lahoresongguru2017,1,0,[]
jaani,1,0,[]
gururandhawalahore,1,1,['gururandhawalahorefullsong']
gururandhawanewsong,1,0,[]
lahore,1,8,"['lahorebygururandhawa', 'lahorevideosong', 'lahoregururandhawasong', 'lahoregururandhawa', 'gururandhawalahorefullsong', 'lahoresongguru2017', 'gururandhawalahore', 'lahoresong']"
lahoresong,1,1,['lahoresongguru2017']
rainism,1,0,[]
레이니즘,1,2,"['방탄레이니즘', '정국레이니즘']"
방탄정국,1,0,[]
정말좋겠네,1,0,[]
딘신곡,1,0,[]
작곡가,1,0,[]
이원,1,1,['최진희뒤늦은후회-현이와덕이원곡']
shes,1,3,"['shesminey', 'ashes', 'newyearwishes']"
mine,1,16,"['eminem', 'neweminem', 'eminemriver', 'eminemsingle2017', 'eminemsingle', 'eminemalbum', 'eminemallsongs', 'eminemrevival', 'neweminem2017', 'eminemedsheeran', 'eminemsongs', 'eminemedsheeranriver', 'eminemedsheerancollab', 'eminem2017', ""she'smine"", 'shesminey']"
shesminey,1,0,[]
코트신곡,1,0,[]
코트데뷔,1,0,[]
jj,1,0,[]
btsjk,1,0,[]
101produce,1,0,[]
데뷔,1,2,"['코트가수데뷔', '코트데뷔']"
파티인마이풀,1,0,[]
partyinmypool,1,0,[]
produce,1,4,"['produce101', 'produce101season2', '101produce', 'idolproducer']"
정국레이니즘,1,0,[]
방탄소년단정국,1,0,[]
jk,1,2,"['타이거jk', 'btsjk']"
gururandhawa,1,12,"['gururandhawalatestsongs', 'gururandhawabanjarani', 'nachlenagururandhawa', 'gururandhawasong', 'gururandhawaallsongs', 'lahorebygururandhawa', 'gururandhawasongs', 'lahoregururandhawasong', 'lahoregururandhawa', 'gururandhawalahorefullsong', 'gururandhawalahore', 'gururandhawanewsong']"
tseries,1,2,"['tseriesfilms', 'tseriessongs']"
da,1,111,"['dance', 'kangdaniel', 'everyday', 'bangtansonyeondan', 'twicedancevideo', 'dally', 'heelsdance', 'heeldance', 'adidas', 'theotherday', 'leedaehwi', 'dawon', 'luda', 'dayoung', 'heartshakerdancepractice', '하트셰이커dancevideo', 'heartshakerdancevideo', 'twicedancepractice', 'twicedance', 'holidays', 'danielfocus', 'christmas(holiday)', '2ndalbum', 'dancersreact', 'kpopdancersreact', 'hyungdon&daejune', 'daejune', 'daehwi', 'winnereveryday', 'dahyun', 'whatislovedancevideo', 'dane', 'gugudan', 'dancing', 'dancecover', 'btsdance', 'dilchorisadahogeya', 'daehyun', 'birthdaygamble', 'btsbloodsweat&tearsdancepractice', 'bloodsweat&tearsdancepractice', 'anordinaryday', 'birthdayremix', 'peekaboodancecovernahaeun', 'peekaboodancecover', 'peekaboodance', 'birthday', 'ddaengcolorcodedlyrics', 'ddaeng', 'btsddaengengsub', 'ddaenglyrics', 'btsddaengeng', 'rmsugaj-hopeddaenglyrics', 'btsddaeng', 'btsddaengcolorcoded', 'rmsugaj-hopeddaeng', 'saadatime', 'daang', 'christmasday', 'goodolddays', 'maidavika', 'davika', 'davikaclub', 'davikah', 'lsdaudio', 'dancer', 'nomoredreamdancebreak', 'wannaonedance', 'mbcgayodaejeon2017', 'btssbsgayodaejun2017', 'btsmbcgayodaejejeon2017', 'dawg', 'daddyyankee', 'daddyyankeegrammys', '모든순간(everyday', 'davichi', 'dayswithoutyou', 'gda', 'dancepractice', 'kpopdance', 'dramaramadance', 'everyday듣기', 'demondayz', 'damonalbarn', 'ddaengespanol', 'galavinhdanh', 'galavinhdanhtuy?nth?u23vi?tnam', 'thetodayshow', 'chollada', 'btsjamescordan', '[album]perfectvelvet-redvelvetthe2ndalbum', 'randomplaydance', 'wannaonecoverdance', 'edawn', 'day6', 'dancesongs', 'nahaeunseventeenclapdancecover', 'nahaeundancecover', 'dailybusking', 'naishadda', 'naishaddagippygrewal', 'maishaddafullsong', 'naishaddateaser', 'naishaddafullvideo', '윤병호(bullydaba$tard)', '#소녀시대#snsd#shinee#jonghyun#key#exo#태연#kimtaeyeon#taeyeon#32ndgoldendiskaward#gda2018', 'whatislovedance', '트와이스dancevideo', 'dayandnight', 'bloomingdays', 'btsddaengespanol']"
토스트매거진,1,0,[]
newsongaliali,1,0,[]
alialimikasinghsong,1,0,[]
latesthindisong,1,4,"['latesthindisongs', 'latesthindisong2017haareyameindilhaareya', 'haareyameindilhaareyalatesthindisongs2017', 'latesthindisong2017']"
mikasinghnewsong,1,0,[]
newhindisong2017,1,2,"['newhindisong2017haareyameindilhaareya', 'haareyameindilhaareyanewhindisong2017']"
latesthindisong2017,1,1,['latesthindisong2017haareyameindilhaareya']
agakhan,1,0,[]
balajirao,1,0,[]
바비리스,1,0,[]
latestsongs2017,1,0,[]
긴머리웨이브,1,0,[]
서울문화사,1,0,[]
망치고데기,1,0,[]
신청곡,1,0,[]
maishaddafullsong,1,0,[]
naishaddateaser,1,0,[]
latestpunjabimovie2017,1,0,[]
naishaddafullvideo,1,0,[]
hindisong,1,13,"['newhindisongs', 'latesthindisongs', 'hindisongs', 'hindisongs2018', 'newhindisong2017haareyameindilhaareya', 'latesthindisong2017haareyameindilhaareya', 'haareyameindilhaareyalatesthindisongs2017', 'haareyameindilhaareyanewhindisongs2017', 'haareyameindilhaareyanewhindisong2017', 'latesthindisong', 'newhindisong2017', 'latesthindisong2017', 'hindisongs2017']"
mikasingh,1,4,"['alialimikasinghsong', 'mikasinghnewsong', 'mikasinghhits', 'mikasinghlatestsong']"
doneformekehlani,1,1,['charlieputh-doneformekehlani']
newbollywoodsongs,1,0,[]
charlieputh-doneformekehlani,1,0,[]
charlieputh-doneforme,1,4,"['charlieputh-doneforme(feat.kehlani)[officialaudio]', 'charlieputh-doneforme(feat.kehlani)', 'charlieputh-doneformekehlani', 'charlieputh-doneforme(jazzversion)']"
doneformelyrics,1,0,[]
kehlani,1,10,"['charlieputh-doneforme(feat.kehlani)[officialaudio]', 'charlileputhkehlanisong', 'charliekehlani', 'charlieputhkehlani', 'puthkehlani', 'charlieputh-doneforme(feat.kehlani)', 'doneforme(feat.kehlani)', 'charlieputhkehlanidoneforme', 'doneformekehlani', 'charlieputh-doneformekehlani']"
mikasinghhits,1,0,[]
newsongs2017,1,2,"['yoyohoneysinghnewsongs2017', 'newsongs2017aatish']"
trendingvideos,1,0,[]
fullsongaliali,1,0,[]
popularonyoutubeindia,1,0,[]
fullhdsongs,1,0,[]
mikasinghlatestsong,1,0,[]
나의아저씨ostpart2,1,0,[]
mymisterostpart2,1,0,[]
sondia-어른,1,0,[]
alialilatestsong,1,0,[]
bollywoodsongs2017,1,0,[]
aliali,1,4,"['newsongaliali', 'alialimikasinghsong', 'fullsongaliali', 'alialilatestsong']"
hindisongs2017,1,2,"['haareyameindilhaareyalatesthindisongs2017', 'haareyameindilhaareyanewhindisongs2017']"
twice콘서트,1,0,[]
윤기,1,1,['민윤기']
friendslyrics,1,0,[]
생라이브,1,0,[]
forever,1,1,['foreveryours']
김밥,1,0,[]
kokobop,1,0,[]
mama,1,4,"['mamamoo', 'btsmama2017', '#mamamoo', 'mama2017']"
tnk티엔케이,1,0,[]
artistoftheyear,1,0,[]
theshow,1,1,['stoletheshow']
ng??ihayquen,1,6,"['ng??ihayquenm?tam', 'm?tamng??ihayquenemđi', 'm?tamng??ihayquen', 'ng??ihayquenemđi', 'mvng??ihayquenemđi', 'ng??ihayquenemđim?tam']"
hayquenemđim?tam,1,1,['ng??ihayquenemđim?tam']
nguoihayquenemdi,1,2,"['nguoihayquenemdimytam', 'mytamnguoihayquenemdi']"
ng??ihayquenm?tam,1,0,[]
pleaseforgetmemytam,1,0,[]
reallyreally,1,0,[]
lovemeloveme,1,0,[]
mytam,1,3,"['pleaseforgetmemytam', 'nguoihayquenemdimytam', 'mytamnguoihayquenemdi']"
m?tamng??ihayquenemđi,1,0,[]
m?tamng??ihayquen,1,1,['m?tamng??ihayquenemđi']
quenemđim?tam,1,2,"['hayquenemđim?tam', 'ng??ihayquenemđim?tam']"
quenemđi,1,8,"['hayquenemđim?tam', 'm?tamng??ihayquenemđi', 'quenemđim?tam', 'ng??ihayquenemđi', 'hayquenemđi', 'mvng??ihayquenemđi', 'ng??ihayquenemđim?tam', 'ng??iquenemđi']"
리몽타주,1,0,[]
theeve,1,0,[]
btsjungkookwassoshywheniubowedtohim@melonmusicawards2017,1,0,[]
방탄지민,1,0,[]
kpopcouple,1,0,[]
leejieun,1,0,[]
btsjungkookiu,1,0,[]
iufanboy,1,1,['jungkookiufanboy']
jungkookiuff,1,0,[]
jungkookfanboy,1,1,['jungkookfanboymelonmusicawards']
btsontheellenshow,1,0,[]
btsjimmykimmellive,1,0,[]
liereaction,1,0,[]
amas2017,1,4,"['amas2017livestream', 'btsdnaamas2017', 'amas2017btslive', 'btsamas2017']"
박경,1,0,[]
mama2017,1,1,['btsmama2017']
btsmelonmusicawards2017,1,0,[]
iumelonmusicawards2017,1,0,[]
btsperformance,1,0,[]
비범,1,0,[]
재효,1,0,[]
theellenshow,1,1,['btsontheellenshow']
pleaseforgetme,1,1,['pleaseforgetmemytam']
실황,1,0,[]
ng??ihayquenemđi,1,3,"['m?tamng??ihayquenemđi', 'mvng??ihayquenemđi', 'ng??ihayquenemđim?tam']"
모모랜드,1,1,['모모랜드뿜뿜']
amaalmalliksongs,1,0,[]
amaalmallik,1,2,"['amaalmalliksongs', 'amaalmalliknewsongs']"
sonuketitukisweetymoviesongs,1,0,[]
sonuketitukisweetysongs,1,0,[]
songs2018,1,16,"['honeysinghsongs2018', 'hindisongs2018', 'newsongs2018deepsidhu', 'deepsidhulatestsongs2018', 'deepsidhupunjabisongs2018', 'deepsidhulatestpunjabisongs2018', 'latestsongs2018', 'punjabisongs2018', 'latestpunjabisongs2018', 'punjabisongs2018latest', 'newpunjabisongs2018', 'punjabisongs2018deepsidhu', 'deepsidhunewpunjabisongs2018', 'punjabisongs2018new', 'newsongs2018', 'punjabisongs2018latestthisweek']"
테트라맨,1,0,[]
국내힙합,1,0,[]
cosmicgirlscomeback우주소녀컴백,1,0,[]
주이,1,0,[]
subahsubahsonuketitukisweety,1,0,[]
100초,1,0,[]
momoland,1,0,[]
chopsticks,1,0,[]
piano,1,1,['doneformepiano']
트로피카나,1,0,[]
노지원,1,0,[]
bboombboom,1,0,[]
리얼라이브,1,0,[]
arijitsinghsongs,1,0,[]
sonuketitukisweetyallsongs,1,0,[]
emđi,1,9,"['hayquenemđim?tam', 'm?tamng??ihayquenemđi', 'quenemđim?tam', 'quenemđi', 'ng??ihayquenemđi', 'hayquenemđi', 'mvng??ihayquenemđi', 'ng??ihayquenemđim?tam', 'ng??iquenemđi']"
hayquenemđi,1,5,"['hayquenemđim?tam', 'm?tamng??ihayquenemđi', 'ng??ihayquenemđi', 'mvng??ihayquenemđi', 'ng??ihayquenemđim?tam']"
vađ?ngyeuemn?a,1,0,[]
mvng??ihayquenemđi,1,0,[]
m?tammv,1,0,[]
마인ㄷ느유,1,0,[]
ng??ihayquenemđim?tam,1,0,[]
ng??iquenemđi,1,0,[]
nguoihayquen,1,3,"['nguoihayquenemdi', 'nguoihayquenemdimytam', 'mytamnguoihayquenemdi']"
m?tam,1,7,"['hayquenemđim?tam', 'ng??ihayquenm?tam', 'm?tamng??ihayquenemđi', 'm?tamng??ihayquen', 'quenemđim?tam', 'm?tammv', 'ng??ihayquenemđim?tam']"
nguoihayquenemdimytam,1,0,[]
2018songs,1,0,[]
đ?ngch?mongchin?a,1,0,[]
mytamnguoihayquenemdi,1,0,[]
idolproducer,1,0,[]
subahsubahsong,1,0,[]
amaalmalliknewsongs,1,0,[]
t-seriesmovie,1,0,[]
arijitsinghnewsongs,1,0,[]
subahsubahvideo,1,0,[]
지민라이,1,0,[]
jungkookiufanboy,1,0,[]
윤병호(bullydaba$tard),1,0,[]
puthvoicenotes,1,1,['charlieputhvoicenotes']
charlieputh-thewayiamlyricvideo,1,0,[]
thewayiamofficiallyricvideo,1,0,[]
charlieputhlyricvideo,1,0,[]
charlie-thewayiam,1,1,['charlie-thewayiamlyricvideo']
thewayiamlyrics,1,0,[]
charliethewayiamlyricvideo,1,0,[]
charliethewayiam,1,1,['charliethewayiamlyricvideo']
charliepuththewayiam,1,0,[]
charlieputh-thewayiam,1,2,"['charlieputh-thewayiamlyricvideo', 'charlieputh-thewayiam[officiallyricvideo]']"
charlieputh-thewayiam[officiallyricvideo],1,0,[]
thewayiamputh,1,0,[]
charlie-thewayiamlyricvideo,1,0,[]
america,1,5,"['americanmusicawards', 'thisisamerica', 'americanidol', 'btsinamerica', 'captainamerica']"
엘렌쇼,1,0,[]
고잉세븐틴,1,0,[]
goingseventeen,1,0,[]
구차해,1,0,[]
dragons,1,1,['imaginedragons']
thewayiam,1,12,"['charlieputh-thewayiamlyricvideo', 'thewayiamofficiallyricvideo', 'charlie-thewayiam', 'thewayiamlyrics', 'charliethewayiamlyricvideo', 'charliethewayiam', 'charliepuththewayiam', 'charlieputh-thewayiam', 'charlieputh-thewayiam[officiallyricvideo]', 'thewayiamputh', 'charlie-thewayiamlyricvideo', 'thewayiamlyricvideo']"
thewayiamlyricvideo,1,3,"['charlieputh-thewayiamlyricvideo', 'charliethewayiamlyricvideo', 'charlie-thewayiamlyricvideo']"
next,1,0,[]
갓빨사,1,0,[]
marshmellosilence,1,0,[]
marie,1,5,"['annemarie', 'anne-marie', 'annemariefriends', 'annemarieciaoadios', 'marshmelloannemarie']"
friendzoneanthem,1,0,[]
annemarieciaoadios,1,0,[]
여섯시라이브,1,0,[]
friendzonesong,1,0,[]
marshmelloannemarie,1,0,[]
blueneighborhood,1,0,[]
flowers,1,1,['starwindflowersun']
ellenshow,1,2,"['btsontheellenshow', 'theellenshow']"
#소녀시대#snsd#shinee#jonghyun#key#exo#태연#kimtaeyeon#taeyeon#32ndgoldendiskaward#gda2018,1,0,[]
ashes,1,0,[]
soundtracks,1,0,[]
celinedion,1,0,[]
롯데면세점,1,0,[]
신규모델,1,0,[]
유권,1,0,[]
피오,1,0,[]
kidinakorner,1,0,[]
imagine,1,1,['imaginedragons']
btsmelonmusicaward,1,1,['btsmelonmusicawards2017']
sechskies,1,0,[]
김재덕,1,0,[]
장승연,1,0,[]
블랙드레스,1,0,[]
씨엘씨,1,0,[]
권은빈,1,0,[]
라이리액션,1,0,[]
방탄소년단지민,1,0,[]
젝키,1,0,[]
강성훈,1,0,[]
doneformejazzversion,1,0,[]
은지원,1,0,[]
jiminlie,1,0,[]
jiminsolo,1,0,[]
멜론뮤직어워드2017,1,0,[]
지민솔로,1,0,[]
knockknock,1,0,[]
log,1,8,"['vlog', '그루비룸vlog', '그루비룸v_log', 'groovyroomvlog', 'v_log', 'logic', 'apologize', 'prologue']"
lie,1,41,"['charlieputh', 'charlieputhbestof', 'bestcharlieputh', 'charlieputhch', 'charlieputhgreatest', 'charlieputhchristmasalbum', 'charlieputhsongs', 'charlieputhalbum', 'charlie', 'believer', 'charlieputh-doneforme(feat.kehlani)[officialaudio]', 'charliekehlani', 'charlieputhkehlani', 'charlieputh-doneforme(feat.kehlani)', 'charlieputhdoneforme', 'charlieputhkehlanidoneforme', 'charlieputhvoicenotes', 'voicenotes-charlieputh', 'charlieputh-boy', 'boycharlieputh', 'boy-charlieputh', 'voiecnotescharlieputh', 'charlieputhboy', 'charlieputh-voicenotes', 'voicenotescharlieputh', 'charlieputh-doneformekehlani', 'charlieputh-doneforme', 'liereaction', 'charlieputh-thewayiamlyricvideo', 'charlieputhlyricvideo', 'charlie-thewayiam', 'charliethewayiamlyricvideo', 'charliethewayiam', 'charliepuththewayiam', 'charlieputh-thewayiam', 'charlieputh-thewayiam[officiallyricvideo]', 'charlie-thewayiamlyricvideo', 'jiminlie', 'charlieputhjazz', 'charliejazz', 'charlieputh-doneforme(jazzversion)']"
charlieputhjazz,1,0,[]
jazz,1,5,"['doneformejazzversion', 'charlieputhjazz', 'charliejazz', 'charlieputh-doneforme(jazzversion)', 'doneformejazz']"
떠나지마요,1,0,[]
트로트황제,1,0,[]
오승희,1,0,[]
blackdress,1,0,[]
최유진,1,0,[]
장예은,1,0,[]
엘키,1,0,[]
sorn,1,0,[]
최고의가수,1,0,[]
노래.웃음.,1,0,[]
공연.,1,0,[]
doneformepiano,1,0,[]
민요,1,0,[]
국민가수,1,0,[]
이재진,1,0,[]
장수원,1,0,[]
젝스키스,1,0,[]
charliejazz,1,0,[]
charlieputh-doneforme(jazzversion),1,0,[]
doneformejazz,1,1,['doneformejazzversion']
연예인라이브,1,0,[]
우주소녀4번째미니앨범,1,0,[]
전정국,1,0,[]
우주소녀마기코스,1,0,[]
simge,1,0,[]
osesturkiye,1,0,[]
aylinco?kun,1,0,[]
saftirik,1,0,[]
tu?bayurt,1,0,[]
aylin,1,1,['aylinco?kun']
sindirella,1,0,[]
akrepi?nesi,1,0,[]
monalisa,1,0,[]
handeyener,1,0,[]
sinsirella,1,0,[]
co?kun,1,1,['aylinco?kun']
hadise,1,0,[]
oses,1,1,['osesturkiye']
박서진.정기현토박이,1,0,[]
이성열,1,0,[]
hwagemarket,1,0,[]
sope,1,0,[]
화개장터,1,0,[]
gul?en,1,0,[]
demetakalın,1,0,[]
성종,1,0,[]
남팔도,1,0,[]
dearmyfamily,1,0,[]
kangta,1,0,[]
스타쉽플래닛2017,1,0,[]
monsta-x,1,0,[]
스타쉽엔터테인먼트,1,0,[]
starshipplanet2017,1,0,[]
스타쉽플래닛,1,1,['스타쉽플래닛2017']
loenentertainment,1,0,[]
마인드유,1,0,[]
kimsungkyu,1,0,[]
hachi,1,0,[]
灰色と?,1,0,[]
original,1,3,"['originalseries', 'youtuberedoriginals', 'youtubeoriginalseries']"
kenshiyonezu,1,1,['kenshiyonezulemon']
ハチ,1,0,[]
米津玄師,1,1,['米津玄師lemon']
bootleg,1,0,[]
オリジナル,1,0,[]
솝,1,0,[]
woolim,1,0,[]
ybband,1,0,[]
랩모니,1,0,[]
kookie,1,0,[]
석진,1,1,['김석진']
ユンギ,1,0,[]
태형,1,1,['김태형']
バンタン,1,0,[]
ジミン,1,0,[]
hobie,1,0,[]
ブイ,1,0,[]
ラップモン,1,0,[]
멜론어워드,1,0,[]
태태,1,0,[]
남준,1,1,['김남준']
ジョングク,1,0,[]
ジン,1,0,[]
ホソク,1,0,[]
グク,1,1,['ジョングク']
テテ,1,0,[]
防彈少年團,1,0,[]
energyupinterview,1,0,[]
피로회복인터뷰,1,0,[]
그녀의연인에게,1,0,[]
트와이스물음표댄스,1,0,[]
tvn,1,0,[]
데린쿠유,1,0,[]
whatislovedance,1,1,['whatislovedancevideo']
twicechoreography,1,0,[]
트와이스물음표춤,1,0,[]
whatislovechoreography,1,0,[]
whatislove안무,1,1,['whatislove안무영상']
트와이스dancevideo,1,0,[]
호야,1,0,[]
she'smind,1,0,[]
울림,1,0,[]
인피니트,1,0,[]
장동우,1,0,[]
성규솔로,1,0,[]
트루럽,1,0,[]
엘,1,12,"['강다니엘', '엘사녀', '다니엘댄스', '강다니엘댄스', '강다니엘컷', '강다니엘독무', '다니엘독무', '컴백쇼강다니엘', '다니엘컷', '엘렌쇼', '씨엘씨', '엘키']"
truelove,1,0,[]
김성규,1,0,[]
trax,1,0,[]
2017sbs가요대전,1,1,['2017sbs가요대전아이유']
아이유유희열내사랑내곁에,1,0,[]
netease,1,0,[]
이문세눈,1,2,"['자이언티이문세눈', '자이언티이문세눈반복']"
feliceannonuovo,1,0,[]
frohesneuesjahr,1,0,[]
newyearwishes,1,0,[]
171231,1,0,[]
nahaeunmelonmusic,1,0,[]
2017melon,1,1,['2017melonmusicawards']
나하은멜론,1,1,['나하은멜론뮤직어워드']
usa,1,2,"[""[fullalbum]jonghyun(종현)-'poet|artist'(posthumousalbum)"", 'fullalbumjonghyunpoet|artistposthumousalbum']"
happynewyear2018,1,0,[]
weibo,1,0,[]
no1,1,0,[]
covers,1,2,"['coversong', 'covershoot']"
wow,1,0,[]
고등래퍼총노래,1,0,[]
고등,1,18,"['고등래퍼', '고등래퍼2', '고등래퍼1', '고등래퍼녹음현장', '고등래퍼2가사', '고등래퍼2lyric', '고등래퍼2lyrics', '고등래퍼차진혁', '차진혁고등래퍼', '고등래퍼2차진혁', '고등래퍼2이로한북', '고등래퍼2이로한', '고등학생일진', '고등학생담배', '고등래퍼총노래', '고등래퍼노래모음', '고등래퍼노래', '고등래퍼파이널']"
브금,1,0,[]
고등래퍼노래모음,1,0,[]
자이언티눈반복,1,0,[]
あけましておめでとうございます,1,0,[]
