People_tags,number,overlap_num,overlap_word
버드리2,2,14,"['버드리2017버드리아카데미송년의밤', '버드리2017버드리아카데미송년의밤2017년12월21일', '버드리2017버드리아카데미송년의밤공연', '버드리2017버드리아카데미송년의밤공연20171221', '버드리2018옥천묘목축제본무대초청공연', '버드리2017버드리팬카페송년회공연20171216', '버드리2017버드리팬카페송년회공연', '버드리2017품바사랑버드리팬카페송년회', '버드리2017버드리팬카페송년회2017년12월16일', '버드리2017품바사랑버드리팬카페송년회공연20171216버드리2017품바사랑버드리팬카페송년회2017년12월16일', '버드리2017품바사랑버드리팬카페송년회공연', '버드리2018호미곶해돚이축전공연', '버드리2018호미곶한민족해돚이축전공연', '버드리2018동학사벚꽃축제초청공연']"
lovelyzengsub,2,0,[]
sharing,2,2,"['sharingan', 'kaleidoscopesharingan']"
lovelyzlyrics,2,0,[]
신기록먹방,2,0,[]
패자,2,0,[]
호로록,2,0,[]
스낵면,2,0,[]
트라우마,2,0,[]
테드,2,0,[]
대신맨,2,1,['신태일의대신맨']
위험한녀석들,2,0,[]
니얼굴윤겔라,2,0,[]
제빵,2,1,['제과제빵']
러블리즈,2,1,['러블리즈그날의너']
그날의너,2,1,['러블리즈그날의너']
움짤,2,0,[]
급식충,2,0,[]
cameraphone,2,0,[]
제과제빵,2,0,[]
파파독,2,0,[]
악어마인크래프트,2,0,[]
김치왕만두,2,0,[]
비빔냉면,2,0,[]
비냉,2,0,[]
대리,2,1,['대리만족']
videophone,2,0,[]
러블리즈그날의너,2,0,[]
satisfaction,2,0,[]
lovelyzaudio,2,0,[]
lovelyzthatdaylyrics,2,0,[]
lovelyzlive,2,0,[]
upload,2,0,[]
lovelyzmv,2,0,[]
lovelyzthatday,2,1,['lovelyzthatdaylyrics']
youtubevideosearch,2,0,[]
wolliment,2,0,[]
야생,2,1,['야생화']
안희정'성폭행의혹'에sns서성지글로떠오른노무현사위페북글,2,0,[]
울음,2,1,['울음참기']
방지턱,2,0,[]
만족,2,1,['대리만족']
챌릱,2,0,[]
승자,2,1,['고등래퍼시즌2우승자']
기묘한,2,0,[]
울음참기,2,0,[]
설렘포인트,2,0,[]
lovelydance,2,0,[]
밴쯔햄버거먹방,2,0,[]
bj최겨울,2,0,[]
뽁구,2,1,['뽁구배그']
홍철hongchul,2,0,[]
신태일의대신맨,2,0,[]
돈스테이크,2,0,[]
닭갈비tv,2,0,[]
영국남자먹방,2,0,[]
다먹남,2,0,[]
우즈마키김종남,2,0,[]
왕쥬wangju,2,0,[]
슈기님,2,0,[]
욕망의먹방,2,0,[]
크덕,2,0,[]
보겸먹방,2,0,[]
안희정비서성폭행미투운동,2,0,[]
백종원국수집,2,0,[]
신동훈먹방,2,0,[]
떵개떵먹방,2,0,[]
입수,2,0,[]
음바쿠,2,0,[]
김종남유튜브,2,0,[]
대식가,2,0,[]
비누배그,2,0,[]
카렌,2,0,[]
남북정상회담만찬,2,0,[]
왕쥬먹방,2,0,[]
앤트맨,2,0,[]
초코우유,2,0,[]
고작한잔,2,0,[]
고작한개,2,0,[]
김정은위원장,2,0,[]
남북정상회담공연,2,1,['오연준남북정상회담공연']
안희정외도,2,0,[]
원본전문,2,0,[]
얼굴공개,2,0,[]
불륜간통,2,0,[]
와이프마누라,2,0,[]
안희정고향,2,0,[]
안희정근황,2,0,[]
자식,2,3,"['바가지평창음식점에외국인이항의하자식당주인이한말', '사랑、부모와자식', '이영자식단']"
오연준,2,12,"['오연준남북정상회담', '오연준고향의봄', '오연준바람이불어오는곳', '오연준남북정상회담공연', '오연준가족', '오연준노래', '오연준누구', '제주소년오연준', '가수오연준', '오연준아버지어머니', '오연준위키', '오연준이야기']"
과거사진스캔들수행비서김지은비서나이차이,2,0,[]
크리스프랫,2,0,[]
폴러드,2,0,[]
트위치클립모음,2,0,[]
데이브바티스타,2,0,[]
creativedukhoo,2,0,[]
뽁구배그,2,0,[]
히들이,2,0,[]
주한미군밀어내기,2,0,[]
와스프,2,0,[]
일본일상브이로그,2,0,[]
드렉스,2,0,[]
좋은,2,12,"['#공부할때좋은노래', '#듣기좋은노래', '커버력좋은쿠션', ""'좋은아침'이상해김영임이혼부부싸움"", '한국의좋은점', '시간때우기좋은', '보기좋은', '우애좋은형제', '밤에듣기좋은노래', '좋은참돔고르는법', '좋은줄', '좋은영상']"
오돌뼈,2,0,[]
포장마차,2,0,[]
술안주,2,0,[]
카라아게,2,0,[]
가라아게,2,0,[]
중국서해침범훈련,2,0,[]
easy,2,2,"['easymagic', 'easymagictricks']"
비스트_방탄_언급,2,0,[]
비스트_방탄소년단,2,0,[]
세로영상,2,0,[]
2018버드리영광굴비축제초청공연,2,0,[]
하이라이트_방탄_언급,2,0,[]
마수리,2,0,[]
하이라이트_방탄소년단,2,0,[]
잡티세럼,2,1,['구달청귤비타c잡티세럼']
시크한,2,0,[]
밴쯔로드,2,2,"['밴쯔로드중국', '밴쯔로드제주도']"
사무엘잭슨,2,0,[]
수부지케어,2,0,[]
에센스추천,2,0,[]
안무영상,2,0,[]
밴쯔라면,2,1,['밴쯔라면먹방']
셀퓨전씨트리악클리어썬스크린100,2,0,[]
랩노시칼로에릴리프선밀크,2,0,[]
1000,2,2,"['1000만영화', '1000m']"
싸이닉엔조이세이프티썬크림,2,0,[]
afreeca,2,1,['afreecatv']
조민기빈소서高급우“이런결과예상,2,0,[]
스스럼없어”6장분량유서남겨한국24,2,0,[]
이시영,2,0,[]
모유비누,2,0,[]
나혼자산다승리,2,0,[]
에센스덧바르기,2,0,[]
7스킨법,2,0,[]
속건조보습,2,0,[]
윈스턴듀크,2,0,[]
스킨알엑스랩마린모이스처딥에센스,2,0,[]
구달청귤비타c잡티세럼,2,0,[]
3겹세럼,2,0,[]
헌터헌터,2,0,[]
쉴드,2,0,[]
故조민기,2,1,['故조민기빈소']
bethany,2,1,['bethanystruble']
낙지,2,1,['낙지젓갈']
개미집,2,0,[]
낙곱새,2,0,[]
고릴라,2,0,[]
제로베이스,2,2,"['워너원고제로베이스', '#워너원#워너원고#워너원고제로베이스#강다니엘#강다니엘교포#강다니엘영어']"
미국공항빨갱이입국거부,2,0,[]
미공항한인85명입국거부,2,0,[]
youngmom,2,0,[]
한글자막,2,3,"['방탄리액션한글자막', 'kpopreaction한글자막', 'bts한글자막']"
peteradrian,2,0,[]
김동성,2,0,[]
대딸맨,2,0,[]
채드윅보스만,2,0,[]
dickhunter딕헌터,2,0,[]
네뷸라,2,0,[]
btsfanchants,2,0,[]
puppy,2,1,['cutepuppy']
심심풀이,2,0,[]
[dorothy]도로시,2,0,[]
조석,2,0,[]
곱창,2,4,"['곱창볶음', '에드머곱창', '곱창볶음밥', '곱창비빔밥']"
오이김치,2,0,[]
윤병호져지,2,0,[]
빈첸자켓,2,0,[]
음성공개,2,0,[]
딸에게,2,1,['사망전통화내용공개“딸에게미안”']
스타일리스트,2,1,['슈퍼스타스타일리스트']
미안해,2,1,['미안해고마워사랑해']
밴쯔치킨먹방,2,0,[]
스타일크리에이터,2,0,[]
배스킨라빈스,2,0,[]
패션점검,2,0,[]
newmenu,2,0,[]
닉퓨리,2,0,[]
최겨울인스타,2,0,[]
윤병호옷,2,0,[]
퀼,2,0,[]
베니,2,0,[]
에렌디라얼굴,2,0,[]
koreansubtitles,2,0,[]
고등래퍼코디,2,0,[]
이지은니트,2,0,[]
패션디렉터,2,0,[]
인덕대,2,0,[]
약올리기,2,0,[]
히소카,2,0,[]
아라미,2,2,"['bj아라미누나', '아라미누나']"
메이킹필름,2,0,[]
고작1개먹방,2,0,[]
i.p.u,2,0,[]
0+1=1,2,0,[]
약속해요,2,0,[]
아프리카폭로,2,0,[]
아프리카사건,2,0,[]
덕배,2,1,['김덕배']
아람,2,0,[]
한잔,2,3,"['혼자한잔', '고작한잔', '달빛한잔']"
닮은꼴,2,0,[]
김덕배,2,0,[]
방탄소년단뷔,2,0,[]
im,2,78,"['jimin', 'augrentertaiment', 'kimtaehyung', 'kimnamjoon', 'parkjimin', 'kimseokjin', 'kimjaehwan', 'chimmy', 'freetime', 'btsjimin', 'animal', 'kimkwangseok', 'kimhyungjun', 'stevenlim', 'ygentertaiment', 'kimminsuk', 'firsttime', 'kimjinwoo', 'jiminfancam', 'timeforthemoonnight', 'tteokbokkimukbang', 'kimsejeong', '#방탄소년단#bts#amas#방탄미국#jimin', 'kimji-woo', 'shirimp', 'wireless_limitless', '#jimin', 'heimatatlantica', 'kimwonshik', 'jiminletgo', 'primera', 'timewellspent', 'animation', 'timberg', 'timbergling', 'wolliment', 'orochimaru', 'imp', 'shrimp', 'parttimejob', 'kim', 'slime', 'jiminfocus', 'nongsim', 'asmrshrimp', 'shrimpasmr', 'giantshrimp', 'asmrgiantshrimp', 'shrimpeating', 'asmrblacktigershrimp', 'blacktigershrimp', 'kimdax', 'choimin-jung', 'teamkim', 'eatingshrimp', '#레드벨벳#redvelvet#irene#baejoohyun#kangseulgi#seulgi#wendy#sonseungwan#yeri#yerim#cookiejar', 'nayoungkim', 'swimmigpool', 'swim', 'swimming', 'kimchi', 'wekimeki', 'kimyeonkoung', 'youngkoungkim', 'kimyk10', 'thottimng??ihamm?', 'taehyungandjiminatwingstour', 'taehyungandjimin', 'vandjimin', 'jimin中字', 'jimmykimmel', 'btsxjimmykimmel', 'im기중', '더유닛im', 'im윤기중', 'time', '#방탄소년단#bts#방탄미국#e뉴스#jimin', 'btsamasjinjiminvtaeyangkpopkoreajungkooksugarapmonsterrm']"
bj아라미누나,2,0,[]
티찰라,2,0,[]
아라미누나,2,1,['bj아라미누나']
스칼렛요한슨,2,0,[]
블랙위도우,2,0,[]
고트,2,0,[]
네스퀵,2,0,[]
liveperformance,2,2,"['twiceheartshakerliveperformance', 'btsamasdnaliveperformance']"
interiors,2,0,[]
sisters,2,0,[]
분노의질주,2,0,[]
오이,2,2,"['오이김치', '오이냉채']"
하나둘학교,2,0,[]
정주영,2,0,[]
남편폭행,2,0,[]
정대선과,2,0,[]
노현정옛날남친,2,0,[]
dailyvlogs,2,0,[]
strublefamily,2,0,[]
vlogs,2,1,['dailyvlogs']
youngfamily,2,0,[]
outfits,2,0,[]
family,2,7,"['britishfamily', 'ygfamily', 'familyouting', 'strublefamily', 'youngfamily', 'sbslovefmfamilyconcert', 'familyfriendly']"
vlogging,2,0,[]
bethanystruble,2,0,[]
petersudarso,2,0,[]
sudarsobros,2,0,[]
samoyed,2,0,[]
girlvlogger,2,0,[]
아이돌설렘,2,0,[]
blacksuit,2,0,[]
뭔데설레냐,2,0,[]
보은홍보아가씨,2,0,[]
99즈,2,0,[]
안동역,2,0,[]
현실적,2,0,[]
워너원양치,2,0,[]
졸귀,2,0,[]
스시,2,3,"['연어스시', '서울대트루스시국대자보', '트루스얼라이언스시국대자보']"
아가씨,2,1,['보은홍보아가씨']
연탄불고기,2,0,[]
스페셜초밥,2,0,[]
연탄,2,1,['연탄불고기']
sushiremix,2,0,[]
봄,2,18,"['봄메이크업', '서새봄', '봄수', '고향의봄', '오연준고향의봄', '봄이온다', '봄나들이메이크업', '봄내닭갈비', '봄쇼핑언박싱', '봄쇼핑', '드려봄', '봄날', '에뛰드하우스봄신상', '봄의여왕참돔', '새봄추', '방탄소년단봄날', '방탄봄날', '봄블러셔']"
outfit,2,1,['outfits']
ucyriqffybjao9oygwjicvdw감동,2,0,[]
분홍쏘세지단,2,0,[]
양치,2,1,['워너원양치']
동태찌개,2,0,[]
느낌,2,0,[]
あやせはるか,2,0,[]
지디노래,2,0,[]
아라시아야세하루카,2,0,[]
bigbangenglish,2,0,[]
gdenglish,2,0,[]
일어,2,3,"['지디일어', '일어나자마자', '일어남']"
지드래곤영어,2,0,[]
연예인영어,2,0,[]
아이돌아침,2,0,[]
감동의이야기,2,0,[]
연예인일본어,2,0,[]
오오티디,2,0,[]
레드카펫,2,0,[]
옥류관,2,2,"['옥류관먹방', '옥류관공연']"
박지훈박우진,2,0,[]
워너원현실모먼트,2,0,[]
비몽사몽,2,1,['워너원비몽사몽']
트렌드,2,0,[]
선녀헤어밴드,2,0,[]
액세서리,2,0,[]
헤어밴드,2,1,['선녀헤어밴드']
아야세하루카예능,2,0,[]
헤어템,2,0,[]
ayaseharuka,2,0,[]
소장각,2,0,[]
무한감동,2,0,[]
기상,2,3,"['기상캐스터', '조세호기상캐스터', '인기상']"
channel,2,2,"['thqchannel', 'amazingchannel']"
아야세하루카,2,2,"['아라시아야세하루카', '아야세하루카예능']"
www.youtube.com,2,0,[]
눈물감동,2,0,[]
삼성며느리시절재혼이혼사유,2,0,[]
전남편,2,3,"['신은경전남편', '신은경전남편김정수', '박해미전남편']"
aikichichanelhttps:,2,0,[]
고현정아들사망,2,0,[]
보은군수님,2,0,[]
폭풍눈물,2,0,[]
사랑、부모와자식,2,0,[]
외국어발음,2,0,[]
빅뱅일본,2,1,['빅뱅일본반응']
현실미,2,1,['워너원현실미']
화사스크림,2,0,[]
김재환영상,2,0,[]
워너원부메랑,2,1,['#워너원부메랑표절']
bigbangjapanese,2,0,[]
김재환세로캠,2,0,[]
지디일어,2,0,[]
워너원김재환,2,0,[]
마마무유잼,2,0,[]
화사연기,2,0,[]
화사팥쥐,2,0,[]
팥쥐,2,1,['화사팥쥐']
꽤충격,2,2,"['화사꽤충격', '꽤충격인데']"
화사과자,2,0,[]
와퍼주니어세트,2,0,[]
고등래퍼22차팀대항전,2,1,['고등래퍼22차팀대항전오담률']
용과담,2,0,[]
화사습관,2,0,[]
화사호흡,2,0,[]
칠해줘,2,0,[]
마마무과장,2,0,[]
지디영어,2,0,[]
화사유잼,2,0,[]
화사꽤충격,2,0,[]
화사덜그덕,2,0,[]
스크림,2,8,"['아이스크림', '아이스크림먹방', '밴쯔아이스크림먹방', '화사스크림', '휘인아이스크림', '웨딩드레스크림', '아이스크림팬', '철판아이스크림']"
혜기,2,0,[]
마마무따라하기,2,0,[]
김재환춤,2,0,[]
日本語,2,0,[]
외국어,2,4,"['외국어발음', '지디외국어', '지드래곤외국어', '연예인외국어']"
필립스,2,2,"['필립스믹서기', '필립스진공믹서기']"
연예인비교,2,0,[]
연예인모음,2,0,[]
유스케,2,0,[]
병재,2,7,"['이병재', '고등래퍼이병재', '김하온이병재', '유병재', '고등래퍼김하온이병재', '이병재-전혀', '고등래퍼2이병재']"
과일주스,2,0,[]
진공초고속믹서기,2,0,[]
빅뱅영어,2,0,[]
필립스믹서기,2,0,[]
빅뱅노래,2,0,[]
진공믹서기,2,1,['필립스진공믹서기']
wendy,2,1,['#레드벨벳#redvelvet#irene#baejoohyun#kangseulgi#seulgi#wendy#sonseungwan#yeri#yerim#cookiejar']
과일믹서기,2,0,[]
yeri,2,2,"['yerin', '#레드벨벳#redvelvet#irene#baejoohyun#kangseulgi#seulgi#wendy#sonseungwan#yeri#yerim#cookiejar']"
고등래퍼22차팀대항전오담률,2,0,[]
주스블랜더,2,0,[]
irene,2,1,['#레드벨벳#redvelvet#irene#baejoohyun#kangseulgi#seulgi#wendy#sonseungwan#yeri#yerim#cookiejar']
지디외국어,2,0,[]
gdjapanese,2,0,[]
지디일본어,2,0,[]
gdragonenglish,2,0,[]
gdragonjapanese,2,0,[]
지드래곤외국어,2,0,[]
오담률개인무대,2,0,[]
연예인외국어,2,0,[]
고등래퍼커버,2,0,[]
친칠라,2,0,[]
박우진박지훈,2,0,[]
캠프,2,1,['분쏘단여행캠프']
쇼핑왕누이,2,0,[]
만화경,2,2,"['만화경사륜안', '이터널만화경사륜안']"
sikamaru,2,0,[]
ミナト,2,0,[]
nagato,2,0,[]
オビト,2,0,[]
ghaara,2,0,[]
長門,2,0,[]
螺旋丸,2,0,[]
aaa,2,0,[]
narutogumi,2,0,[]
イタチ,2,0,[]
禁?,2,0,[]
漫?,2,0,[]
トビ?,2,0,[]
kakashi,2,0,[]
ガイ,2,0,[]
サリュンアン,2,1,['万華鏡サリュンアン']
구미,2,4,"['구미용한점집', '구미호', '니세코이츠구미', '츠구미']"
マダラ,2,0,[]
万華鏡,2,1,['万華鏡サリュンアン']
ペイン,2,0,[]
ガアラ,2,0,[]
うちは,2,0,[]
야마토,2,0,[]
万華鏡サリュンアン,2,0,[]
ヤマト,2,0,[]
nezi,2,0,[]
chnade,2,0,[]
obito,2,0,[]
itachi,2,0,[]
ジライヤ,2,0,[]
뉴이스트를봐라,2,0,[]
타이타닉,2,0,[]
배진영등교,2,0,[]
힐링피아노,2,0,[]
트와이스모모,2,0,[]
배진영현실말투,2,0,[]
워너원학교,2,0,[]
등교,2,2,"['배진영등교', '진영이등교']"
진영이교복,2,0,[]
나가토,2,0,[]
ネジ,2,0,[]
ナルト名場面,2,0,[]
rasengan,2,0,[]
チュナデ,2,0,[]
orochimaru,2,0,[]
ボルト,2,0,[]
kaleidoscope,2,1,['kaleidoscopesharingan']
ghai,2,3,"['quanghai', 'shanghaivsliaoning', 'shanghai']"
가정의달,2,0,[]
yamato,2,0,[]
シカマル,2,0,[]
アニメ?ション,2,0,[]
moments,2,3,"['funnymoments', 'btsmmamoments', 'btsmelonmusicawardsmoments']"
サスケ,2,0,[]
大蛇丸,2,0,[]
カカシ,2,0,[]
pain,2,2,"['painting', 'makeuppainting']"
toby,2,0,[]
세수,2,0,[]
급식이,2,0,[]
트와이스정연,2,0,[]
트와이스쯔위,2,0,[]
캐논변주곡,2,0,[]
블랙페앙,2,0,[]
대한민국은역사상최대위기다!,2,0,[]
과일샌드위치,2,0,[]
일상영상브이로그,2,0,[]
후르츠산도,2,0,[]
우진이,2,0,[]
학교급식,2,0,[]
진영이등교,2,0,[]
박우진호탕웃음,2,0,[]
컵,2,11,"['이상형월드컵', '월드컵', '양념치킨컵라면', '컵라면', '물컵', 'fa컵손흥민', '킴닥스한컵', '한주한컵', 'g컵', 'e컵', '중학생메이컵']"
트와이스likey,2,0,[]
진영이학교,2,0,[]
배진영학교,2,0,[]
배진영교복,2,0,[]
하동여행,2,0,[]
ppl,2,5,"['플레시아ppl', 'ripple_s', 'ripple', 'kpopplaylist', 'kpopplaylist2016']"
분쏘단여행캠프,2,0,[]
분홍소세지단,2,0,[]
정두언,2,3,"['이명박정두언', '정두언mb', '정두언폭로']"
씻다,2,0,[]
워너원비몽사몽,2,0,[]
분쏘단의아침,2,0,[]
일어나자마자,2,0,[]
트와이스채영,2,0,[]
이루마,2,0,[]
sharingan,2,1,['kaleidoscopesharingan']
분쏘단여행,2,1,['분쏘단여행캠프']
가아라,2,0,[]
kaleidoscopesharingan,2,0,[]
ziraia,2,0,[]
minato,2,0,[]
rock-lee,2,0,[]
madara,2,0,[]
アニメ,2,1,['アニメ?ション']
uchiha,2,0,[]
트와이스다현,2,1,['트와이스다현피아노']
트와이스사나,2,0,[]
twicejapan,2,0,[]
다현피아노,2,2,"['트와이스다현피아노', '다현피아노실력']"
워너원아침,2,0,[]
ダヒョン,2,1,['トゥワイスダヒョン']
꿀귀,2,0,[]
분쏘단아침,2,0,[]
워너원씻는,2,0,[]
플레시아ppl,2,0,[]
일어남,2,0,[]
워너원현실미,2,0,[]
トゥワイスダヒョン,2,0,[]
상대음감,2,0,[]
トゥワイス,2,1,['トゥワイスダヒョン']
piano,2,0,[]
다현절대음감,2,0,[]
절대음감,2,1,['다현절대음감']
마마무화사,2,0,[]
명품시계,2,0,[]
knockknock,2,0,[]
아라시일상,2,0,[]
쟈니즈아이돌,2,0,[]
신화,2,0,[]
쟈니스,2,1,['쟈니스아이돌']
masakiaiba,2,0,[]
satoshiohno,2,0,[]
아라시짤,2,0,[]
junmatsumoto,2,0,[]
아라시멋진영상,2,0,[]
사톳시,2,0,[]
미투의혹,2,1,['미투의혹김생민']
아라시드라마,2,0,[]
미투가해자,2,0,[]
cmyk립스틱,2,0,[]
샄쇼,2,0,[]
cmyk,2,1,['cmyk립스틱']
미투연예계,2,0,[]
김생민피해자,2,0,[]
비빔국수,2,2,"['밴쯔비빔국수', '비빔국수먹방']"
미투의혹김생민,2,0,[]
nctmark,2,0,[]
marklee,2,0,[]
nct마크,2,0,[]
이마크,2,0,[]
엔시티마크,2,0,[]
최지우몇년생,2,0,[]
김생민아내,2,1,['김생민아내유지희']
일본아라시,2,0,[]
아라시vs아라시,2,0,[]
유지희,2,1,['김생민아내유지희']
카즈나리,2,2,"['니노미야카즈나리', '#니노미야카즈나리']"
winningvalkyrieamv,2,1,['zachillesvswinningvalkyrieamv']
문재인은사실상간첩이다!,2,0,[]
winningvalkyrievszachillesamv,2,0,[]
aigavsvalt,2,0,[]
chouzamv,2,0,[]
beybladesuperzamv,2,0,[]
zachillesvswinningvalkyrieamv,2,0,[]
superzetsuamv,2,0,[]
제51차태극기혁명국민대회,2,0,[]
comebackreaction,2,1,['btscomebackreaction']
zachillesamv,2,1,['winningvalkyrievszachillesamv']
winningvalkyrie,2,3,"['winningvalkyrieamv', 'winningvalkyrievszachillesamv', 'zachillesvswinningvalkyrieamv']"
아라시웃긴,2,1,['아라시웃긴영상']
あらし,2,0,[]
아라시노래,2,0,[]
shosakurai,2,0,[]
김생민이혼,2,0,[]
아라시운동,2,0,[]
아라시만우절,2,0,[]
준,2,109,"['봉준', '와꾸대장봉준', '장명준', '마츠모토준', '석준이가해', '박서준', '김남준', '홍준표', '마루에몽공혁준', '정준하', '김어준', '윤식당2박서준', '마츠준', '남준', '#마츠모토준', '임효준', '오연준남북정상회담', '오연준고향의봄', '오연준바람이불어오는곳', '서준이인생2회차', '시아준수', '김형준', '김준수', '윤식당박서준', '문준', '문희준', '도한준계란말이', '도한준', '김봉준', '김어준의뉴스공장', '이서준패션', '이서준', '이준기', '허현준', '서준', '유준호', '오연준남북정상회담공연', '오연준가족', '오연준노래', '오연준누구', '제주소년오연준', '가수오연준', '오연준아버지어머니', '오연준위키', '오연준이야기', '#bts#방탄소년단#박지민#김남준#정호석#김태형#전정국#김석진#민윤기#아메리칸뮤직어워드#뷔#슈가#rm', '이태준', '김준호김은영', '김준호이혼', '김준호이혼이유', '김준호이혼사유', '김준호아내', '김준호파경', '여행준비', '박서준정유미', '김준현', '김준호', '엄기준연기', '같이준비해요', '엄기준로코', '엄기준', '엄기준드라마', '곧준비', '허준호부인', '허준호전아내', '허준호', '허준호결혼', '허준호이혼', '허준호혼인', '허준호재혼비난', '허준호이혼이유', '허준호재혼', '허준호아내자살', '허준호아내', '배우허준호', '허준호이하얀', '오연준', '박준호', '석준여름', '여름석준', '여름석준커플', '석준커플', '석준', '박서준스페인', '윤식당시즌2박서준', '박서준스페인어', '김원준', '용준형', '준형', '용준형김성규', '성규준형', '김성규용준형', '준형성규', '케이준치킨샐러드', '함께준비해요', '준준결승', '준결승', '구준회', '밥준', '마츠모토준가발', '마츠준가발', '이순재배용준', '배용준', '이순재배용준송중기', '케이준치킨샌드', '이준호', '홍준표의본색을좀알겠다!', '임종석대권후보준비중!', '안아준이유']"
