FilmAni_tags,number,overlap_num,overlap_word
bleach,52,11,"['bleachamv', 'bleached', 'bleachbankai', 'bleached3', 'bleachost', 'bleachbravesouls', 'bleachreaction', 'bleachop13', 'bleachop6', 'bleachop', 'bleachop10']"
요르문간드,50,0,[]
베이스페셜,50,0,[]
영화유튜버,50,0,[]
팽이배틀,50,0,[]
베이블레이드경기장,50,0,[]
다시보기,50,14,"['공룡메카드다시보기', '애니메이션다시보기', '일본영화다시보기', '영화다시보기', '일본명작애니.포켓몬스터다시보기', '쉬즈더맨다시보기', '영화써클2015다시보기', '애니메이션다시보기티라노사우루스', '터닝메카드다시보기', '들개다시보기', '방황하는칼날다시보기', '공포영화다시보기', '배드지니어스다시보기', '플래시다시보기']"
베이블레이드배틀세트,50,0,[]
파브닐,50,2,"['드레인파브닐', '블러드파브닐']"
beybladetoys,50,0,[]
듀얼스핀스태디움,50,0,[]
아누비스,50,0,[]
엑스칼리버,50,3,"['지크엑스칼리버', '기어지크엑스칼리버', '바스타드엑스칼리버']"
youngtoys,50,0,[]
변신만화,50,0,[]
베이블레이드버스트만화,50,0,[]
배틀만화,50,0,[]
크라이스사탄,50,0,[]
만화영화,50,0,[]
베이블레이드시즌2,50,0,[]
롱기누스,50,3,"['나이트메어롱기누스', '블러디롱기누스', '롱기누스컵']"
질리언제우스,50,0,[]
영실업,50,0,[]
블레이즈라그나로크,50,0,[]
보루토,49,1,['우즈마키보루토']
배틀,49,13,"['배틀토이', '배틀팽이', '장난감배틀', '3세대배틀팽이', '팽이배틀', '베이블레이드배틀세트', '배틀만화', '공룡메카드배틀', '발키리배틀', '써니욕배틀', '지하배틀경기장', '#배틀그라운드', '드래곤볼돗칸배틀']"
대도서관,49,1,['대도서관드래곤볼']
공룡메카드다시보기,49,0,[]
순위,48,4,"['일본영화순위', '공포영화순위', '나루토강한순위', '나루토강함순위']"
루피,47,6,"['루피타뇽', '루피타뇽인터뷰', '루피기어', '원피스루피', '루피허당', '소피루피']"
조로,47,0,[]
감독,47,13,"['홍창표감독', '윤제균감독', '김용화감독', '무술감독', '아론한감독', '이원태감독', '연상호감독', '김정훈감독', '이정호감독', '허정감독', '배드지니어스감독', '어벤져스인피니티워감독', '이돈구감독']"
캡틴,47,8,"['캡틴아메리카', '캡틴라미', '캡틴마블', '캡틴죽음', '캡틴아메리카방패', '캡틴방패', '아이언맨캡틴아메리카', '인피니티워캡틴마블']"
알키온,46,0,[]
티톤,46,0,[]
개봉작,46,0,[]
베스트,46,7,"['일본영화베스트', '포켓몬스터베스트위시', '베스트위시', '공포영화베스트10', '공포영화베스트', '공포베스트', '런닝맨베스트']"
데마시안,45,1,['애니메이션데마시안']
출발비디오여행,45,1,['출발비디오여행배드지니어스']
라그나로크,45,8,"['블레이즈라그나로크', '토르라그나로크', '토르라그나로크로키', '토르라그나로크발키리', '토르라그나로크톰히들스턴', '토르라그나로크asmr', '크래시라그나로크', '리버스라그나로크']"
슈퍼히어로,45,4,"['슈퍼히어로영화', '마블슈퍼히어로', '슈퍼히어로코스프레', '블랙팬서슈퍼히어로']"
sf,44,6,"['sf영화추천', 'sf영화', 'sf추천', 'cbsflims', 'cbsfilms', 'sstandsfor']"
상디,43,0,[]
데이노니쿠스,43,0,[]
프테라노돈,43,0,[]
티라노사우루스,43,1,['애니메이션다시보기티라노사우루스']
크로노사우루스,43,0,[]
김스카이의하늘담,42,1,['김스카이의하늘담;']
남자장난감,42,0,[]
김시선,42,0,[]
드래곤볼,41,22,"['드래곤볼슈퍼', '드래곤볼명장면', '드래곤볼제노버스', '드래곤볼슈퍼130화', '드래곤볼슈퍼129화', '드래곤볼파이터즈', '드래곤볼슈퍼131화', '대도서관드래곤볼', '드래곤볼슈퍼122화', '드래곤볼슈퍼마지막회', '드래곤볼슈퍼130화5편', '드래곤볼슈퍼130화4편', '뱃츄드래곤볼', '드래곤볼슈퍼128화', '드래곤볼슈퍼예고편', '드래곤볼슈퍼129', '드래곤볼슈퍼123화', '드래곤볼슈퍼121화', '드래곤볼슈퍼최종화', '아빠킹드래곤볼', '드래곤볼z', '드래곤볼돗칸배틀']"
스릴러영화,41,2,"['스릴러영화추천', '범죄스릴러영화']"
비하인드,41,0,[]
극장판,41,1,['블리치극장판']
어드벤쳐,40,0,[]
흥행기록,40,0,[]
기생수,40,13,"['기생수고토', '기생수파트2', '기생수1화', '기생수영화', '기생수파트1', '기생수op', '기생수ost', '기생수명장면', '기생수마지막화', '기생수오른쪽이친구', '기생수12화', '기생수미기흥분', '기생수미기귀여움']"
극장,40,3,"['극장판', '블리치극장판', '상상극장']"
강우람,40,0,[]
데본느,40,0,[]
초신비,40,0,[]
나용찬,40,0,[]
캐리,39,0,[]
어드벤처,39,0,[]
반전시네마,39,1,['총몇명의반전시네마']
공포영화추천,39,1,['스릴러공포영화추천']
스포,39,9,"['스포일러', '엑스포스', '스포츠', '데블스포', '인피니티워스포', '블라인드스포트픽쳐스', '스포츠카', '카봇스포츠카', '최종화스포']"
거인,38,3,"['진격의거인', '킬몽거인터뷰', '#진격의거인#샬롯린린']"
알타크로노스,38,0,[]
캐릭온,38,0,[]
또봇,38,0,[]
tobot,38,0,[]
언락유니콘,38,0,[]
beyblade,38,4,"['beybladeburst', 'beybladetoys', 'beybladeburstgod', 'beybladeburstgodamv']"
배트맨,38,1,['배트맨대슈퍼맨']
koreananimation,38,0,[]
robotanimation,38,0,[]
anime,38,1,['anime(tvgenre)']
철구,37,0,[]
pororo,37,0,[]
연예인,37,1,['여자연예인']
라바,37,1,['안젤라바셋']
레전드,37,16,"['리그오브레전드', '장제원레전드', '박정민레전드', '변요한레전드', '해바라기오태식레전드', '김성태레전드', '꿀잼레전드', '유해진레전드', '레전드썰', '강동원레전드', '김윤석레전드', '런닝맨레전드', '이광수레전드', '앤해서웨이레전드', '송강호레전드', '엄태구레전드']"
이그드라실,37,0,[]
지크엑스칼리버,36,1,['기어지크엑스칼리버']
sports,36,0,[]
영상,36,20,"['써리의영상툰', '크레딧영상', '쿠키영상', '동영상', '희귀영상', '훈련영상', '인피니티워쿠키영상', '수험생응원영상', '수능응원영상', '토르영상', 'asmr영상', '수능영상', '김성태폭행영상', '수험생영상', '웃긴영상', '영상툰', '톰히들스턴오디션영상', '토르오디션영상', '오디션영상', '페이스북동영상']"
미소녀,36,0,[]
인생영화,36,1,['인생영화추천']
boruto,36,0,[]
패러디,36,14,"['부산행패러디', '써니욕패러디', '숨바꼭질패러디', '어벤져스패러디', '범죄도시패러디', '오로나민c패러디', '마트료시카패러디', '트와이스패러디', '강식당패러디', '롤러코스터패러디', '청하패러디', '곡성패러디', '신과함께패러디', '여자친구밤패러디']"
드림텔러,35,0,[]
달빛뮤즈,35,0,[]
인피니티스톤,35,0,[]
헐크,35,1,['헐크버스터']
음악,35,1,['음악예능']
악어,35,0,[]
히어로,35,15,"['슈퍼히어로', '마블히어로', '히어로죽음', '히어로코스프레', '마블히어로운동', '히어로영화', '슈퍼히어로영화', '블랙팬서히어로코스프레', '나의히어로아카데미아', '마블슈퍼히어로', '히어로;', '히어로은퇴선언', '토니스타크의히어로은퇴선언', '슈퍼히어로코스프레', '블랙팬서슈퍼히어로']"
일본영화,35,14,"['일본영화추천', '일본영화명작', '일본영화리뷰', '일본영화비밀', '일본영화공포', '일본영화베스트', '일본영화명장면', '일본영화드라마', '일본영화다시보기', '일본영화감동', '일본영화소개', '일본영화순위', '일본영화고백', '일본영화;']"
보겸,35,0,[]
asmr,35,7,"['톰히들스턴asmr', '로키asmr', '토르asmr', '토르라그나로크asmr', 'asmr영상', '수험생asmr', '수능asmr']"
필름에빠지다,34,0,[]
민호타우르스,34,0,[]
공포,34,24,"['공포영화', '공포영화추천', '일본영화공포', '스릴러공포영화', '스릴러공포', '공포스릴러', '공포게임', '공포영화흥행', '공포영화베스트10', '공포영화명장면', '공포영화보기', '공포영화top', '공포영화full', '공포영화베스트', '공포영화시리즈', '공포영화리뷰', '공포영화다시보기', '공포영화다운', '공포영화순위', '공포영화줄거리', '공포베스트', '공포일본', '스릴러공포영화추천', '공포이야기']"
뽀로로,34,1,['뽀로로장난감애니메이션']
소름,34,1,['소름사진']
이치고,34,0,[]
편집,34,2,"['악마의편집', '영화편집']"
오프닝,34,4,"['블리치오프닝', '터닝메카드w오프닝', '터닝메카드오프닝', '헬로카봇오프닝']"
스타,34,22,"['스타크래프트', '스타로드', '토니스타크', '무비스타', '스타워즈', '마이클쿠에스타', '스타크', '아이언맨토니스타크', '토니스타크비장의무기', '강남스타일', '키즈스타tv', '제이슨스타뎀', '토니스타크암살', '바스타드엑스칼리버', '토니스타크의은퇴선언', '토니스타크의히어로은퇴선언', '스타크은퇴선언', '토니스타크은퇴', '페북스타이상민', '페북스타효리', '페북스타', '아이엠스타']"
앤트맨,34,8,"['앤트맨근황', '인피니티워앤트맨', '앤트맨앤와스프', '어벤져스앤트맨', '어벤져스인피니티워앤트맨', '앤트맨2', '앤트맨앤더와스프', '앤트맨과와스프']"
엉준,34,0,[]
닥터스트레인지,34,1,['인피니티워닥터스트레인지']
poli,33,0,[]
biklonz,33,0,[]
신비아파트,33,8,"['신비아파트고스트볼x의탄생10화', '신비아파트고스트볼x의탄생9화예고', '신비아파트고스트볼x의탄생9화', '신비아파트슬렌더맨', '신비아파트고스트볼x', '신비아파트고스트볼x의탄생', '신비아파트고스트볼x의탄생9화예고편', '신비아파트고스트볼x의탄생7화']"
포켓몬,33,13,"['포켓몬고', '포켓몬스터', '포켓몬go', '포켓몬스터xy', '포켓몬스터xy&z', '최신포켓몬', '포켓몬스터썬문', '포켓몬코리아', '포켓몬스터베스트위시', '일본명작애니.포켓몬스터다시보기', '포켓몬스터몰아보기', '포켓몬xy', '포켓몬시즌']"
심킹,33,0,[]
타요,33,0,[]
larva,33,0,[]
세계,33,6,"['사후세계', '가상세계', '세계대전', '2차세계대전', '1차세계대전', '제2차세계대전']"
폴리,33,0,[]
고수,33,0,[]
세야,33,0,[]
강산,33,1,['강산동생']
포켓몬고,33,0,[]
호락,33,0,[]
인피니티,33,61,"['인피니티워', '어벤져스인피니티워', '인피니티스톤', '인피니티워예고편', '어벤져스인피니티워예고편', '인피니티워분석', '인피니티건틀렛', '어벤져스인피니티워ost', '인피니티워앤트맨', '인피니티워죽음', '인피니티워예고편분석', '마블어벤져스인피니티워', '어벤저스인피니티워', '어벤져스인피니티워분석', '인피니티워떡밥', '어밴져스3인피니티워', '인피니티건틀릿', '인피니티워번역', '어벤져스인피니티워리뷰', '무비트립인피니티워', '인피니티워정리', '마블어벤져스인피니티워예고편', '인피니티워트레일러', '인피니티워예고편무비트립', '인피니티워2차예고편정리', '어벤저스인피니티워ost', '인피니티워총정리', '인피니티워2차예고편', '어벤져스3인피니티워', '마블인피니티워', '삐맨인피니티워', '인피니티워삐맨', '어벤져스인피니티워번역', '어벤져스인피니티워후기', '어벤져스인피니티워오역', '어벤져스인피니티워타노스', '어벤져스인피니티워출연진', '인피니티워트레이닝', '인피니티워쿠키영상', '인피니티워스포', '인피니티워닥터스트레인지', '인피니티워캡틴마블', '인피니티워소멸', '인피니티워타노스', '인피니티워결말', '인피니티워호크아이', '인피니티워이후', '인피니티워엔트맨', '어벤져스인피니티워트레일러', '인피니티워근황', '어벤져스인피니티워앤트맨', '인피니티워트레일러분석', '어벤져스:인피니티워', '어벤져스인피니티워;', '어벤져스인피니티워정보', '어벤져스인피니티워감독', '인피니티워바로', '인피니티워떡밥총정리', '인피니티워리뷰', '인피니티워보고나서', '인피니티워쿠키']"
바이클론즈,33,0,[]
밴쯔,33,1,['밴쯔먹방']
배우,32,4,"['여배우', '영화배우', '연극배우', '배우진선규']"
일본영화추천,32,0,[]
