Game_tags,number,overlap_num,overlap_word
김재원,19,51,"['오버워치김재원', '오버워치김재원대리', '오버워치김재원개발자대리', '김재원프로필대리', '김재원떨려', '김재원오버워치개발자', '김재원블리자드본사', '김재원개발자', '김재원블리자드', '김재원안산저격수', '김재원프로게이머', '김재원안스', '오버워치김재원프로게이머', '김재원작머', '김재원대리', '김재원99년생', '김재원평가', '김재원술', '김재원술맛평가', '김재원술맛', '김재원게렌술', '곤지암김재원', '김재원곤지암후기', '김재원곤지암', '곤지암김재원후기', '오버워치배틀넷김재원', '김재원오버워치배틀넷', '김재원배틀넷영상', '김재원영상', '배틀넷김재원', '김재원오버워치', '김재원배틀넷', '김재원오버워치영상', '축구게임김재원', '김재원피파', '김재원감정기복', '김재원축구게임', '김재원피파감정기복', '김재원축구게임감정기복', '오버워치김재원축구게임', '피파김재원', '김재원원빈', '오버워치김재원고소', '김재원게렌', '김재원고소', '김재원게렌원빈', '김재원지식인', '오버워치김재원유튜버', '오버워치김재원100만유튜버', '김재원유튜버지식인', '김재원아이스버킷챌린지']"
마크에이지리턴즈,19,0,[]
래전드,19,0,[]
bj러너,19,0,[]
맠에4,19,0,[]
랜덤맨,19,1,['랜덤맨악어']
맠에,19,1,['맠에4']
점프맵마인크래프트,19,0,[]
random,19,0,[]
악어마인크래프트,19,0,[]
레바,19,4,"['레바하이라이트', '레바반응', '레바툰', '갱생레바']"
랜덤맨악어,19,0,[]
러너교주,19,0,[]
감스트,18,0,[]
잠뜰뜰로그,18,0,[]
도티클래시로얄,18,0,[]
kpop,17,0,[]
왁굳,17,10,"['우왁굳', '우왁굳의게임방송', '왁굳의노가리', '왁굳형', '왁굳노가리', '왁굳썰', '우왁굳핫클립', '우왁굳클립', '우왁굳하이라이트', '우왁굳고수']"
옵치,17,1,['옵치영웅']
뜰로그잠뜰,17,0,[]
러쉬게임,17,0,[]
오버워치김재원,17,7,"['오버워치김재원대리', '오버워치김재원개발자대리', '오버워치김재원프로게이머', '오버워치김재원축구게임', '오버워치김재원고소', '오버워치김재원유튜버', '오버워치김재원100만유튜버']"
공략,17,15,"['rider공략', '라이더공략', '롤공략', '러쉬공략', '좀비고공략', '배그공략', '말거상공략', '완다와거상공략', '완다공략', '완다말공략', '거상공략', '독수리거상공략', '완다독수리공략', '프리파이어공략', '게임공략']"
rushhighscore,17,0,[]
러쉬초고수,17,0,[]
도티점프맵,16,0,[]
노가리,16,4,"['왁굳의노가리', '조매력노가리', '울산큰고래노가리', '왁굳노가리']"
leagueoflegends,16,0,[]
조매력,16,11,"['조매력코미디나이트', '조매력캠', '조매력노가리', '조매력30만', '조매력생방송', '조매력실물', '조매력얼굴', '조매력하바나', '조매력하이라이트', '조매력핫클립', '조매력요들송']"
우왕굳,16,0,[]
우왁굳의게임방송,16,0,[]
영웅,16,7,"['영웅스킬', '신규영웅', '돌격영웅', '오버워치신영웅', '지구멸망60초전영웅', '옵치영웅', '마비노기영웅전']"
김블루,15,6,"['악동김블루', '김블루생일', '배틀그라운드김블루', '김블루배틀그라운드', '김블루배그', '배그김블루']"
google,15,0,[]
이벤트,15,3,"['기부이벤트', '30만구독자이벤트', '문상이벤트']"
charming_jo,15,1,['charming_johavana']
마루에몽,15,2,"['마루에몽도네', '마루에몽도네이션']"
korean,15,1,['koreanbroadcasting']
리그,15,4,"['리그오브레전드', '넉아웃리그', '녹아웃리그', '무프로리그']"
fps,15,3,"['fps게임', 'vrfps', '3dfps']"
챠밍조,15,0,[]
밍모,15,20,"['밍모라이더', '밍모게임', '밍모모바일게임', '밍모rider', 'rider밍모', '라이더밍모', '게임밍모', '밍모버그', '모바일게임밍모', '밍모핑거드라이버', '밍모좀비고등학교', '밍모좀비고', '좀비고밍모', '좀비고등학교밍모', '밍모50만원', '밍모50만원후원', '밍모환불사건', '밍모라이더게임', '밍모환불', '밍모후원']"
도티파쿠르,15,0,[]
라인하르트,15,0,[]
사황,15,1,['구사황']
세븐나이츠,15,2,"['세븐나이츠2', '세븐나이츠광고']"
라이더버그,14,0,[]
bokyem,14,1,['bkbokyem']
김왼팔,14,0,[]
jfla,14,0,[]
레자바지,14,0,[]
나이트메어롱기누스,14,0,[]
도티경찰과도둑,14,0,[]
철구,13,0,[]
오브,13,8,"['리그오브레전드', '클래시오브클랜', '갓오브워4', '갓오브워', '크래시오브카즈', '크래시오브카', '월드오브워쉽', '호러오브딥']"
pewdiepie,13,0,[]
공룡,13,3,"['공룡모드', '마인크래프트공룡', '마인크래프트공룡모드']"
라이더레벨,13,1,['라이더레벨48']
게임실황,13,0,[]
스타크래프트,13,3,"['스타크래프트ii', '스타크래프트2', '스타크래프트리마스터']"
트레이서,12,5,"['트레이서와케이크', '트레이서감사제', '트레이서케이크', '오버워치트레이서케이크', '트레이서스탑모션']"
메르시,12,2,"['핑크메르시', '오버워치핑크메르시']"
팁,12,4,"['라이더꿀팁', '라이더팁', '프로팁', '꿀팁']"
웁,12,1,['웁tv']
밍모라이더,12,1,['밍모라이더게임']
업데이트,12,3,"['오버워치업데이트', '프리파이어업데이트', '서브나우티카업데이트']"
웃긴영상,12,4,"['웃긴영상모음', '개웃긴영상', '고양이웃긴영상', '강아지웃긴영상']"
총게임,12,0,[]
예능,12,3,"['예능로얄', '예능레전드', '레전드예능']"
마크상황극,12,0,[]
